Dataset,Generator,metric_category,metric_name,seed_42,seed_123,seed_2024,seed_68,seed_91,seed_2025,seed_55,seed_155,seed_255,seed_355,mean,sd,n_seeds
MAGIC Gamma,TabDDPM,Privacy,Mean_Distance,4.000109661918424,3.771823660451691,4.00196375103555,3.486613761915949,3.763526264575575,4.003691192948133,4.087487212796531,3.514066176948271,4.216032790450894,4.012369119304961,3.8857683592345986,0.24305631928743104,10
MAGIC Gamma,TabDDPM,Privacy,Median_Distance,2.896004079854903,2.894740408046049,2.936329423487463,2.880963383044241,2.871135055018745,2.917269747852902,3.009192519565454,2.894672474400883,2.925222319419849,2.953725499386255,2.9179254910076744,0.04098513413648628,10
MAGIC Gamma,TabDDPM,Privacy,NNDR,0.8666673831627592,0.8711790313178636,0.8587574824877451,0.867628297253398,0.8610789729573027,0.869346145243343,0.8716323174204523,0.8721874927605472,0.8694855933015329,0.8693986870164487,0.8677361402921393,0.004488912783845225,10
MAGIC Gamma,TabDDPM,Utility,Accuracy_Gap,0.2227655099894847,0.2123291272344899,0.2232474588152822,0.2024360322467577,0.2215474938661058,0.2231861198738171,0.2394234139502277,0.2318699614440939,0.2203031896249562,0.2419032597266036,0.22390115667718188,0.011756297859082191,10
MAGIC Gamma,TabDDPM,Utility,Accuracy_TRTR,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.8335348755695758,0.0,10
MAGIC Gamma,TabDDPM,Utility,Accuracy_TSTR,0.6107693655800911,0.6212057483350859,0.6102874167542937,0.6310988433228182,0.61198738170347,0.6103487556957587,0.5941114616193481,0.601664914125482,0.6132316859446196,0.5916316158429722,0.6096337188923939,0.011756297859082207,10
MAGIC Gamma,TabDDPM,Utility,F1_Gap,0.2832728153966567,0.2851735815270415,0.2914148568527213,0.2620378488716627,0.2915229879367153,0.281412712665091,0.2939096851605024,0.2892253346306288,0.2899247473769175,0.2982776483488951,0.2866172218766832,0.00999151323733746,10
MAGIC Gamma,TabDDPM,Utility,F1_TRTR,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.8307342362994217,0.0,10
MAGIC Gamma,TabDDPM,Utility,F1_TSTR,0.547461420902765,0.5455606547723801,0.5393193794467004,0.568696387427759,0.5392112483627064,0.5493215236343306,0.5368245511389192,0.5415089016687928,0.5408094889225041,0.5324565879505265,0.5441170144227384,0.009991513237337463,10
MAGIC Gamma,TabDDPM,Utility,Precision_Gap,0.2099773816211999,0.1949494362212286,0.2266145532874572,0.1749805745921644,0.3203459656043409,0.1932457238843037,0.2090059170611615,0.2002776055036012,0.315448364475131,0.2266803207724165,0.2271525843023005,0.050262481873229424,10
