dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Fidelity,Quality_Score,0.8424352083333333
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Fidelity,KS_Complement,0.8063375
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Fidelity,Wasserstein_Distance,6595.77758333333
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Fidelity,MMD,0.024751485702796616
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Accuracy_TRTR,0.8237000000000002
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Accuracy_TSTR,0.6118333333333335
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Accuracy_Gap,0.21186666666666676
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,F1_TRTR,0.8179017788152698
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,F1_TSTR,0.5666579799196844
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,F1_Gap,0.25124379889558546
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Precision_TRTR,0.81998538946126
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Precision_TSTR,0.7455800296288365
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Precision_Gap,0.07440535983242347
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Recall_TRTR,0.8237000000000002
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Recall_TSTR,0.6118333333333335
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,Recall_Gap,0.21186666666666676
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,ROC_AUC_TRTR,0.8297875243504865
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,ROC_AUC_TSTR,0.7765272698115923
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Utility,ROC_AUC_Gap,0.05326025453889427
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Privacy,Mahalanobis_Distance,6.093356896816175
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Privacy,Mean_Distance,6.093356896816175
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Privacy,Median_Distance,6.064765438684303
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Privacy,NNDR,0.9354996441141278
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Privacy,MIA_AUC,1.0
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Compute,training_time_seconds,76.95028849085793
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Compute,generation_time_seconds,0.0
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Compute,evaluation_time_seconds,20.566545121371746
Adult,adult,TVAE,2024,42,10000,8000,2000,classification,76.95028849085793,0.0,20.566545121371746,97.53246399760246,Compute,total_time_seconds,97.53246399760246
