Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,TaskType,Category,MetricValue,SourceFile
2. Alzhimers,WGAN_GP,,utility,Accuracy_Gap,0.06133333333333313,0.06133333333333313,0.0590893861497609,Decision Tree,,,0,0.0,100,Gap,classification,Utility,0.8453333333333335,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,F1,0.9091850229600009,0.9091850229600009,0.04235604543369281,Decision Tree,,,0,0.0,100,TRTR,classification,Utility,0.9091850229600009,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,F1,0.8088564856210498,0.8088564856210498,0.09238879808320023,Decision Tree,,,0,0.0,100,TSTR,classification,Utility,0.8088564856210498,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,F1_Gap,0.10032853733895108,0.10032853733895108,0.09238879808320023,Decision Tree,,,0,0.0,100,Gap,classification,Utility,0.8088564856210498,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Precision,0.889508683313031,0.889508683313031,0.06924353342860282,Decision Tree,,,0,0.0,100,TRTR,classification,Utility,0.889508683313031,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Precision,0.9923188405797101,0.9923188405797101,0.01552890266230682,Decision Tree,,,0,0.0,100,TSTR,classification,Utility,0.9923188405797101,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Recall,0.9324324324324325,0.9324324324324325,0.02769446152962055,Decision Tree,,,0,0.0,100,TRTR,classification,Utility,0.9324324324324325,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Recall,0.6918918918918919,0.6918918918918919,0.1191643658651276,Decision Tree,,,0,0.0,100,TSTR,classification,Utility,0.6918918918918919,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Accuracy_Drop,0.06133333333333313,0.06133333333333313,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,F1_Drop,0.1003285373389511,0.1003285373389511,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Precision_Drop,-0.1028101572666791,-0.1028101572666791,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,WGAN_GP,,utility,Recall_Drop,0.2405405405405405,0.2405405405405405,,Decision Tree,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9559999999999998,0.9559999999999998,0.02235073948565364,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9559999999999998,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.932,0.932,0.01733333333333333,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.932,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.0239999999999998,0.0239999999999998,0.01733333333333333,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.932,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9533200486764233,0.9533200486764233,0.02507909177402514,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9533200486764233,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.930311757199863,0.930311757199863,0.01913226533325586,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.930311757199863,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,0.02300829147656025,0.02300829147656025,0.01913226533325586,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.930311757199863,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9886418351124234,0.9886418351124234,0.01392151593083359,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9886418351124234,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9376137601369801,0.9376137601369801,0.01943566724625559,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.9376137601369801,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9216216216216218,0.9216216216216218,0.04432762018069385,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9216216216216218,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9243243243243244,0.9243243243243244,0.03783783783783785,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.9243243243243244,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,0.0239999999999998,0.0239999999999998,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,0.02300829147656025,0.02300829147656025,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,0.05102807497544337,0.05102807497544337,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,-0.002702702702702675,-0.002702702702702675,,Logistic Regression,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9546666666666667,0.9546666666666667,0.0170749979664876,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.9546666666666667,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9013333333333333,0.9013333333333333,0.03685406656289401,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.9013333333333333,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.053333333333333344,0.053333333333333344,0.03685406656289401,Naive Bayes,,,0,0.0,100,Gap,classification,Utility,0.9013333333333333,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9526820073843034,0.9526820073843034,0.01853939000672906,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.9526820073843034,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.892632116502579,0.892632116502579,0.0416013735623896,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.892632116502579,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,0.06004989088172441,0.06004989088172441,0.0416013735623896,Naive Bayes,,,0,0.0,100,Gap,classification,Utility,0.892632116502579,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9775705964096056,0.9775705964096056,0.01630136615858147,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.9775705964096056,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9577807115718521,0.9577807115718521,0.03998788000334042,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.9577807115718521,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9297297297297298,0.9297297297297298,0.03243243243243243,Naive Bayes,,,0,0.0,100,TRTR,classification,Utility,0.9297297297297298,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.8378378378378379,0.8378378378378379,0.05921324946001796,Naive Bayes,,,0,0.0,100,TSTR,classification,Utility,0.8378378378378379,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,0.05333333333333334,0.05333333333333334,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,0.06004989088172441,0.06004989088172441,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,0.01978988483775357,0.01978988483775357,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,0.09189189189189184,0.09189189189189184,,Naive Bayes,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9546666666666666,0.9546666666666666,0.02324746103221695,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9546666666666666,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9120000000000001,0.9120000000000001,0.02745501370929866,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.9120000000000001,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.04266666666666641,0.04266666666666641,0.02745501370929866,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.9120000000000001,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9518333507108521,0.9518333507108521,0.02598545684199671,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9518333507108521,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9079525088006914,0.9079525088006914,0.03022145616062401,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.9079525088006914,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,0.04388084191016062,0.04388084191016062,0.03022145616062401,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.9079525088006914,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9885578014989781,0.9885578014989781,0.01402730003027083,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9885578014989781,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.932120617687568,0.932120617687568,0.02163976850749751,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.932120617687568,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.918918918918919,0.918918918918919,0.04522486629913922,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.918918918918919,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.8864864864864865,0.8864864864864865,0.05099449260571139,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.8864864864864865,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,0.04266666666666641,0.04266666666666641,,SVM-RBF,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,0.04388084191016062,0.04388084191016062,,SVM-RBF,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,0.05643718381141005,0.05643718381141005,,SVM-RBF,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,0.03243243243243243,0.03243243243243243,,SVM-RBF,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9533333333333331,0.9533333333333331,0.01366260102127946,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.9533333333333331,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.8786666666666665,0.8786666666666665,0.033967304540952,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.8786666666666665,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.07466666666666666,0.07466666666666666,0.033967304540952,Random Forest,,,0,0.0,100,Gap,classification,Utility,0.8786666666666665,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9513798805474434,0.9513798805474434,0.01493412066788913,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.9513798805474434,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.8721696835017235,0.8721696835017235,0.03620193285993438,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.8721696835017235,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,0.07921019704571985,0.07921019704571985,0.03620193285993438,Random Forest,,,0,0.0,100,Gap,classification,Utility,0.8721696835017235,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9752040740430834,0.9752040740430834,0.01902222469328762,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.9752040740430834,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9101104720044475,0.9101104720044475,0.05226324562378084,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.9101104720044475,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9297297297297298,0.9297297297297298,0.03243243243243243,Random Forest,,,0,0.0,100,TRTR,classification,Utility,0.9297297297297298,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.8405405405405405,0.8405405405405405,0.05465877950312616,Random Forest,,,0,0.0,100,TSTR,classification,Utility,0.8405405405405405,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,0.07466666666666666,0.07466666666666666,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,0.07921019704571985,0.07921019704571985,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,0.0650936020386359,0.0650936020386359,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,0.08918918918918928,0.08918918918918928,,Random Forest,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9493333333333334,0.9493333333333334,0.0258542925728871,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9493333333333334,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9266666666666667,0.9266666666666667,0.03386246693120078,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.9266666666666667,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.022666666666666613,0.022666666666666613,0.03386246693120078,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.9266666666666667,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9471443985093639,0.9471443985093639,0.02807031046294366,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9471443985093639,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9259777810047293,0.9259777810047293,0.03178411735370369,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.9259777810047293,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,0.021166617504634666,0.021166617504634666,0.03178411735370369,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.9259777810047293,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9674413598097809,0.9674413598097809,0.02864768705787136,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9674413598097809,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9364750529456412,0.9364750529456412,0.06133139083425415,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.9364750529456412,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9297297297297298,0.9297297297297298,0.05012766754322002,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9297297297297298,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.918918918918919,0.918918918918919,0.03418678551533384,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.918918918918919,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,0.02266666666666661,0.02266666666666661,,AdaBoost,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,0.02116661750463467,0.02116661750463467,,AdaBoost,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,0.0309663068641397,0.0309663068641397,,AdaBoost,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,0.01081081081081081,0.01081081081081081,,AdaBoost,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9479999999999998,0.9479999999999998,0.01627540748764492,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9479999999999998,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9480000000000001,0.9480000000000001,0.03745219174716837,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.9480000000000001,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,-2.220446049250313e-16,-2.220446049250313e-16,0.03745219174716837,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.9480000000000001,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9457327984769963,0.9457327984769963,0.01805025421338715,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9457327984769963,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.945717159512259,0.945717159512259,0.0388451563385819,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.945717159512259,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Gap,1.5638964737330063e-05,1.5638964737330063e-05,0.0388451563385819,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.945717159512259,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9695691534081627,0.9695691534081627,0.01907251128167408,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9695691534081627,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision,0.9718770833476716,0.9718770833476716,0.03929594318191651,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.9718770833476716,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9243243243243244,0.9243243243243244,0.03783783783783785,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9243243243243244,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall,0.9216216216216218,0.9216216216216218,0.04594594594594596,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.9216216216216218,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Drop,-2.220446049250313e-16,-2.220446049250313e-16,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1_Drop,1.563896473733006e-05,1.563896473733006e-05,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Precision_Drop,-0.002307929939508901,-0.002307929939508901,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Recall_Drop,0.002702702702702675,0.002702702702702675,,Extra Trees,,,0,0.0,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.9453333333333334,0.9453333333333334,0.02186829262247564,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.9453333333333334,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy,0.704,0.704,0.09367556304133491,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.704,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,Accuracy_Gap,0.2413333333333334,0.2413333333333334,0.09367556304133491,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.704,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.9434358295745456,0.9434358295745456,0.02290830453192941,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.9434358295745456,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
2. Alzhimers,CTABGAN,,utility,F1,0.6970768575441686,0.6970768575441686,0.06235732062047909,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.6970768575441686,Generators/Experiment with utility data leak/utility results/2. Alzhimers/TRTR_TSTR_results_alzhimers.xlsx
