dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Cancer,CTABGAN,Compute,training_time_seconds,41.89573233295232,41.28318815305829,41.446701601846144,41.54187402928559,0.31716862437676474,41.5419 ± 0.317169,3,classification
Cancer,CTGAN,Compute,evaluation_time_seconds,6.491197895957157,5.222942436113954,5.178388346219435,5.630842892763515,0.7454222396547011,5.63084 ± 0.745422,3,classification
Cancer,CTGAN,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,CTGAN,Compute,total_time_seconds,78.4635386171285,81.83954001800157,77.06332916091196,79.12213593201402,2.4552719513784953,79.1221 ± 2.45527,3,classification
Cancer,CTGAN,Compute,training_time_seconds,71.96204185509123,76.60656310198829,71.86530623910949,73.47797039872967,2.709872445708865,73.478 ± 2.70987,3,classification
Cancer,CopulaGAN,Compute,evaluation_time_seconds,6.844208926195279,7.012478957884014,6.787713655969128,6.88146718001614,0.1169230231586458,6.88147 ± 0.116923,3,classification
Cancer,CopulaGAN,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,CopulaGAN,Compute,total_time_seconds,80.71898122597486,76.61866615293548,76.3459458060097,77.89453106164001,2.4498434939838902,77.8945 ± 2.44984,3,classification
Cancer,CopulaGAN,Compute,training_time_seconds,73.830597324064,69.59509833087213,69.54114146204665,70.98894570566092,2.4610903632745713,70.9889 ± 2.46109,3,classification
Cancer,ForestDiffusion,Compute,evaluation_time_seconds,5.938732716022059,6.055045092012733,5.947204952128232,5.980327586721008,0.06484577005421317,5.98033 ± 0.0648458,3,classification
Cancer,ForestDiffusion,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,ForestDiffusion,Compute,total_time_seconds,12.95623264508322,11.572434779023752,11.117736105108634,11.882134509738535,0.9575765370341105,11.8821 ± 0.957577,3,classification
Cancer,ForestDiffusion,Compute,training_time_seconds,7.005515724187717,5.505992245161906,5.159768447978422,5.890425472442682,0.981089920234961,5.89043 ± 0.98109,3,classification
Cancer,GaussianCopula,Compute,evaluation_time_seconds,6.976419203914702,6.971766497008503,7.010579077992588,6.986254926305264,0.021193399606238214,6.98625 ± 0.0211934,3,classification
Cancer,GaussianCopula,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,GaussianCopula,Compute,total_time_seconds,8.500604314962402,8.502441610908136,8.560824028914794,8.521289984928444,0.03424980860580191,8.52129 ± 0.0342498,3,classification
Cancer,GaussianCopula,Compute,training_time_seconds,1.5138546379748732,1.5202188021503389,1.5386163198854774,1.5242299200035632,0.012858927738533536,1.52423 ± 0.0128589,3,classification
Cancer,TVAE,Compute,evaluation_time_seconds,6.379982613027096,6.194203899009153,6.306256684940308,6.2934810656588525,0.09354595117672732,6.29348 ± 0.093546,3,classification
Cancer,TVAE,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,TVAE,Compute,total_time_seconds,18.968550226883963,18.71685807988979,18.90002715494484,18.861811820572864,0.13012510538134306,18.8618 ± 0.130125,3,classification
Cancer,TVAE,Compute,training_time_seconds,12.577952857129276,12.512129039037973,12.582783251069486,12.557621715745578,0.039471773483356946,12.5576 ± 0.0394718,3,classification
Cancer,TabDDPM,Compute,evaluation_time_seconds,5.334988909075037,5.294896457111463,5.400435198098421,5.343440188094974,0.053274520646202715,5.34344 ± 0.0532745,3,classification
Cancer,TabDDPM,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,TabDDPM,Compute,total_time_seconds,25.78092254209332,25.32059743092396,25.41358225815929,25.505034077058856,0.2434078437074296,25.505 ± 0.243408,3,classification
Cancer,TabDDPM,Compute,training_time_seconds,20.43498746212572,20.013614744879305,20.00249613611959,20.150366114374872,0.24655200173963215,20.1504 ± 0.246552,3,classification
Cancer,WGAN_GP,Compute,evaluation_time_seconds,6.515060761012137,6.570728325983509,6.463077067863196,6.5162887182862805,0.053836133340182606,6.51629 ± 0.0538361,3,classification
Cancer,WGAN_GP,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Cancer,WGAN_GP,Compute,total_time_seconds,19.31177953793668,19.58395521203056,19.130002876976505,19.34191254231458,0.22847139665587507,19.3419 ± 0.228471,3,classification
Cancer,WGAN_GP,Compute,training_time_seconds,12.78622391098179,13.002638138830662,12.656360862078143,12.815074303963533,0.17493212106467404,12.8151 ± 0.174932,3,classification
