dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,TVAE,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,TVAE,Utility,F1_TSTR,0.5546402053494032,0.5610313045490162,0.5666579799196844,0.5607764966060346,0.006012937861094126,0.560776 ± 0.00601294,3,classification
Adult,TVAE,Utility,Precision_Gap,0.0854460041752189,0.0930684901773342,0.0744053598324234,0.08430661806165884,0.009383589883653952,0.0843066 ± 0.00938359,3,classification
Adult,TVAE,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,TVAE,Utility,Precision_TSTR,0.734539385286041,0.7269168992839258,0.7455800296288365,0.7356787713996011,0.00938358988365392,0.735679 ± 0.00938359,3,classification
Adult,TVAE,Utility,ROC_AUC_Gap,0.06759672313975,0.1411025964133486,0.0532602545388942,0.08731985803066428,0.047125585343219145,0.0873199 ± 0.0471256,3,classification
Adult,TVAE,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,0.829788 ± 0,3,classification
Adult,TVAE,Utility,ROC_AUC_TSTR,0.7621908012107365,0.6886849279371379,0.7765272698115923,0.7424676663198223,0.04712558534321914,0.742468 ± 0.0471256,3,classification
Adult,TVAE,Utility,Recall_Gap,0.2151000000000003,0.2080666666666668,0.2118666666666667,0.21167777777777794,0.0035204692448172685,0.211678 ± 0.00352047,3,classification
Adult,TVAE,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,TVAE,Utility,Recall_TSTR,0.6085999999999999,0.6156333333333334,0.6118333333333335,0.6120222222222222,0.003520469244817241,0.612022 ± 0.00352047,3,classification
Adult,TabDDPM,Utility,Accuracy_Gap,0.1559000000000001,0.1116500000000002,0.1616666666666667,0.14307222222222235,0.027364770200901452,0.143072 ± 0.0273648,3,classification
Adult,TabDDPM,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,TabDDPM,Utility,Accuracy_TSTR,0.6678000000000001,0.71205,0.6620333333333335,0.6806277777777779,0.02736477020090144,0.680628 ± 0.0273648,3,classification
Adult,TabDDPM,Utility,F1_Gap,0.2054491435620555,0.1706091657055183,0.2121465566336431,0.19606828863373896,0.022301099539452234,0.196068 ± 0.0223011,3,classification
Adult,TabDDPM,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,TabDDPM,Utility,F1_TSTR,0.6124526352532143,0.6472926131097515,0.6057552221816267,0.6218334901815309,0.022301099539452245,0.621833 ± 0.0223011,3,classification
Adult,TabDDPM,Utility,Precision_Gap,0.232456941158879,0.208531066309471,0.2174567847548238,0.21948159740772458,0.01209077216462596,0.219482 ± 0.0120908,3,classification
Adult,TabDDPM,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,TabDDPM,Utility,Precision_TSTR,0.5875284483023809,0.6114543231517889,0.6025286047064361,0.6005037920535353,0.012090772164625958,0.600504 ± 0.0120908,3,classification
Adult,TabDDPM,Utility,ROC_AUC_Gap,0.4203537950313161,0.3245549715083359,0.357900992606928,0.36760325304886,0.0486307931290359,0.367603 ± 0.0486308,3,classification
