dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,WGAN_GP,Privacy,NNDR,0.8971603775950459,0.883561291973814,0.887906072177122,0.889542580581994,0.0069456750753840646,0.889543 ± 0.00694568,3,classification
Alzheimers,CTABGAN,Privacy,MIA_AUC,0.7348314606741574,0.6561797752808989,0.7173533083645443,0.7027881814398668,0.04129926265139609,0.702788 ± 0.0412993,3,classification
Alzheimers,CTABGAN,Privacy,Mahalanobis_Distance,7.069100136041245,7.776142805656382,8.292960181348466,7.712734374348698,0.6143889846795143,7.71273 ± 0.614389,3,classification
Alzheimers,CTABGAN,Privacy,Mean_Distance,7.069100136041245,7.776142805656382,8.292960181348466,7.712734374348698,0.6143889846795143,7.71273 ± 0.614389,3,classification
Alzheimers,CTABGAN,Privacy,Median_Distance,6.192640597267521,6.596797152250179,7.312175014838167,6.700537588118622,0.5669311127085394,6.70054 ± 0.566931,3,classification
Alzheimers,CTABGAN,Privacy,NNDR,0.9108211937678632,0.911042685537558,0.9083827556666624,0.9100822116573611,0.0014759328064827871,0.910082 ± 0.00147593,3,classification
Alzheimers,CTGAN,Privacy,MIA_AUC,0.8042446941323346,0.8774032459425718,0.9031210986267164,0.8615896795672077,0.05129997565852435,0.86159 ± 0.0513,3,classification
Alzheimers,CTGAN,Privacy,Mahalanobis_Distance,11.613054280670516,11.099523435811587,14.783780694442228,12.498786136974777,1.9954519733376912,12.4988 ± 1.99545,3,classification
Alzheimers,CTGAN,Privacy,Mean_Distance,11.613054280670516,11.099523435811587,14.783780694442228,12.498786136974777,1.9954519733376912,12.4988 ± 1.99545,3,classification
Alzheimers,CTGAN,Privacy,Median_Distance,10.294130810605306,9.93705240998108,12.59008331433634,10.940422178307577,1.4397613148855175,10.9404 ± 1.43976,3,classification
Alzheimers,CTGAN,Privacy,NNDR,0.9296419126844536,0.9374583417802144,0.9435383467133824,0.9368795337260168,0.006966274739973702,0.93688 ± 0.00696627,3,classification
Alzheimers,CopulaGAN,Privacy,MIA_AUC,0.8144818976279651,0.8942571785268415,0.8199750312109864,0.8429047024552642,0.044557280304700596,0.842905 ± 0.0445573,3,classification
Alzheimers,CopulaGAN,Privacy,Mahalanobis_Distance,12.73714926275953,12.746408678355998,10.915305309326492,12.132954416814007,1.0545252229881243,12.133 ± 1.05453,3,classification
Alzheimers,CopulaGAN,Privacy,Mean_Distance,12.73714926275953,12.746408678355998,10.915305309326492,12.132954416814007,1.0545252229881243,12.133 ± 1.05453,3,classification
Alzheimers,CopulaGAN,Privacy,Median_Distance,11.528706404464952,11.74436788570418,9.772375120644949,11.015149803604695,1.081662679894636,11.0151 ± 1.08166,3,classification
Alzheimers,CopulaGAN,Privacy,NNDR,0.9425083316979064,0.946533478490554,0.9254061104304953,0.9381493068729853,0.011217942919916605,0.938149 ± 0.0112179,3,classification
Alzheimers,ForestDiffusion,Privacy,MIA_AUC,0.4621722846441947,0.5063670411985018,0.3675405742821473,0.44535996670828126,0.07092381479378486,0.44536 ± 0.0709238,3,classification
Alzheimers,ForestDiffusion,Privacy,Mahalanobis_Distance,2.976645785704398,2.905180703712408,2.91018265334623,2.930669714254345,0.03989491489551126,2.93067 ± 0.0398949,3,classification
Alzheimers,ForestDiffusion,Privacy,Mean_Distance,2.976645785704398,2.905180703712408,2.91018265334623,2.930669714254345,0.03989491489551126,2.93067 ± 0.0398949,3,classification
Alzheimers,ForestDiffusion,Privacy,Median_Distance,2.73864341100138,2.732080851016331,2.678744717646751,2.716489659888154,0.03285235603414899,2.71649 ± 0.0328524,3,classification
Alzheimers,ForestDiffusion,Privacy,NNDR,0.8339722197304631,0.8279997863512556,0.827942629628128,0.8299715452366155,0.00346480360583991,0.829972 ± 0.0034648,3,classification
Alzheimers,GaussianCopula,Privacy,MIA_AUC,0.9403245942571784,0.9403245942571784,0.9403245942571784,0.9403245942571784,0.0,0.940325 ± 0,3,classification
Alzheimers,GaussianCopula,Privacy,Mahalanobis_Distance,4.444467059076343,4.444467059076343,4.444467059076343,4.444467059076343,0.0,4.44447 ± 0,3,classification
Alzheimers,GaussianCopula,Privacy,Mean_Distance,4.444467059076343,4.444467059076343,4.444467059076343,4.444467059076343,0.0,4.44447 ± 0,3,classification
Alzheimers,GaussianCopula,Privacy,Median_Distance,4.253740755734556,4.253740755734556,4.253740755734556,4.253740755734556,0.0,4.25374 ± 0,3,classification
Alzheimers,GaussianCopula,Privacy,NNDR,0.8954736124791409,0.8954736124791409,0.8954736124791409,0.8954736124791408,1.3597399555105182e-16,0.895474 ± 1.35974e-16,3,classification
Alzheimers,TVAE,Privacy,MIA_AUC,0.8181023720349563,0.8274656679151061,0.7800249687890137,0.8085310029130254,0.025126943975427952,0.808531 ± 0.0251269,3,classification
Alzheimers,TVAE,Privacy,Mahalanobis_Distance,5.890887110186368,5.567999816682139,5.9393207851492535,5.799402570672587,0.20185856715377565,5.7994 ± 0.201859,3,classification
Alzheimers,TVAE,Privacy,Mean_Distance,5.890887110186368,5.567999816682139,5.9393207851492535,5.799402570672587,0.20185856715377565,5.7994 ± 0.201859,3,classification
Alzheimers,TVAE,Privacy,Median_Distance,5.056494255390577,4.909048364282695,5.1349551856319575,5.033499268435077,0.11469546657058698,5.0335 ± 0.114695,3,classification
Alzheimers,TVAE,Privacy,NNDR,0.8598239573541933,0.876939634593074,0.8654997937978013,0.8674211285816895,0.00871809883806207,0.867421 ± 0.0087181,3,classification
Alzheimers,TabDDPM,Privacy,MIA_AUC,0.8611735330836454,0.8392009987515605,0.7853932584269663,0.828589263420724,0.03898870608021281,0.828589 ± 0.0389887,3,classification
Alzheimers,TabDDPM,Privacy,Mahalanobis_Distance,9.63325810140809,7.107055079917257,11.356326578815288,9.365546586713545,2.137248034076021,9.36555 ± 2.13725,3,classification
Alzheimers,TabDDPM,Privacy,Mean_Distance,9.63325810140809,7.107055079917257,11.356326578815288,9.365546586713545,2.137248034076021,9.36555 ± 2.13725,3,classification
Alzheimers,TabDDPM,Privacy,Median_Distance,10.229408871148095,6.597671647072564,11.437217576817266,9.421432698345974,2.5189125279352402,9.42143 ± 2.51891,3,classification
Alzheimers,TabDDPM,Privacy,NNDR,0.9190083052875568,0.9067259058760204,0.9092335209233078,0.9116559106956283,0.0064896311900530974,0.911656 ± 0.00648963,3,classification
Alzheimers,WGAN_GP,Privacy,MIA_AUC,0.8397003745318352,0.926342072409488,0.8526841448189763,0.8729088639200998,0.04672767274132244,0.872909 ± 0.0467277,3,classification
Alzheimers,WGAN_GP,Privacy,Mahalanobis_Distance,5.003241359065629,4.660612630077525,4.123319618784013,4.595724535975722,0.44353513482268825,4.59572 ± 0.443535,3,classification
Alzheimers,WGAN_GP,Privacy,Mean_Distance,5.003241359065629,4.660612630077525,4.123319618784013,4.595724535975722,0.44353513482268825,4.59572 ± 0.443535,3,classification
Alzheimers,WGAN_GP,Privacy,Median_Distance,4.460936939332589,4.457611788092494,3.822032480624914,4.246860402683333,0.3679155292700317,4.24686 ± 0.367916,3,classification
Alzheimers,WGAN_GP,Privacy,NNDR,0.900601684887477,0.916864074907522,0.8962113643972534,0.9045590413974175,0.010880216714997722,0.904559 ± 0.0108802,3,classification
Cancer,CTABGAN,Privacy,MIA_AUC,0.8644444444444445,0.7903703703703704,0.9030864197530863,0.8526337448559671,0.0572786733059405,0.852634 ± 0.0572787,3,classification
Cancer,CTABGAN,Privacy,Mahalanobis_Distance,78.99667591083345,80.82701098837282,77.7707737026771,79.19815353396113,1.5380479547416792,79.1982 ± 1.53805,3,classification
Cancer,CTABGAN,Privacy,Mean_Distance,78.99667591083345,80.82701098837282,77.7707737026771,79.19815353396113,1.5380479547416792,79.1982 ± 1.53805,3,classification
Cancer,CTABGAN,Privacy,Median_Distance,70.0606031569054,70.32954424481878,67.54612834739831,69.31209191637416,1.5352696253116123,69.3121 ± 1.53527,3,classification
Cancer,CTABGAN,Privacy,NNDR,0.9665800852448042,0.9642862335002472,0.96770209692126,0.9661894718887704,0.0017411102271789624,0.966189 ± 0.00174111,3,classification
Cancer,CTGAN,Privacy,MIA_AUC,1.0,0.991111111111111,0.9974074074074074,0.9961728395061727,0.004571236686808333,0.996173 ± 0.00457124,3,classification
Cancer,CTGAN,Privacy,Mahalanobis_Distance,133.50330829978603,114.5245502877272,129.20127005420258,125.74304288057192,9.950769583725668,125.743 ± 9.95077,3,classification
Cancer,CTGAN,Privacy,Mean_Distance,133.50330829978603,114.5245502877272,129.20127005420258,125.74304288057192,9.950769583725668,125.743 ± 9.95077,3,classification
Cancer,CTGAN,Privacy,Median_Distance,119.64834591710988,102.09025171792766,110.22118803778346,110.65326189094033,8.787017914957012,110.653 ± 8.78702,3,classification
Cancer,CTGAN,Privacy,NNDR,0.9815696177020452,0.981481546157858,0.9778312905796892,0.9802941514798641,0.002133354637520851,0.980294 ± 0.00213335,3,classification
Cancer,CopulaGAN,Privacy,MIA_AUC,0.9998765432098766,0.9977777777777778,1.0,0.9992181069958849,0.0012488881403698662,0.999218 ± 0.00124889,3,classification
Cancer,CopulaGAN,Privacy,Mahalanobis_Distance,130.62796331489355,131.0070055832447,151.20313284348288,137.61270058054038,11.771185372787249,137.613 ± 11.7712,3,classification
Cancer,CopulaGAN,Privacy,Mean_Distance,130.62796331489355,131.0070055832447,151.20313284348288,137.61270058054038,11.771185372787249,137.613 ± 11.7712,3,classification
Cancer,CopulaGAN,Privacy,Median_Distance,116.4259912431834,116.48863285942568,138.28650858032944,123.73371089431284,12.603131410908121,123.734 ± 12.6031,3,classification
Cancer,CopulaGAN,Privacy,NNDR,0.97853305831354,0.977944304460262,0.979480809337024,0.9786527240369421,0.000775210760436346,0.978653 ± 0.000775211,3,classification
Cancer,ForestDiffusion,Privacy,MIA_AUC,0.4787654320987655,0.4639506172839506,0.4401234567901234,0.4609465020576131,0.019495360862478564,0.460947 ± 0.0194954,3,classification
Cancer,ForestDiffusion,Privacy,Mahalanobis_Distance,13.167079719307084,13.564773513823088,12.382537270257886,13.03813016779602,0.6015742880359566,13.0381 ± 0.601574,3,classification
Cancer,ForestDiffusion,Privacy,Mean_Distance,13.167079719307084,13.564773513823088,12.382537270257886,13.03813016779602,0.6015742880359566,13.0381 ± 0.601574,3,classification
Cancer,ForestDiffusion,Privacy,Median_Distance,10.548357593443882,10.601054169989784,10.216418171844484,10.455276645092717,0.2085287989146148,10.4553 ± 0.208529,3,classification
Cancer,ForestDiffusion,Privacy,NNDR,0.905741290237772,0.9087869117993702,0.913647198295792,0.9093918001109781,0.00398751338024168,0.909392 ± 0.00398751,3,classification
Cancer,GaussianCopula,Privacy,MIA_AUC,0.7532098765432098,0.7532098765432098,0.7532098765432098,0.7532098765432099,1.3597399555105182e-16,0.75321 ± 1.35974e-16,3,classification
Cancer,GaussianCopula,Privacy,Mahalanobis_Distance,8.619195541629859,8.619195541629859,8.619195541629859,8.619195541629859,0.0,8.6192 ± 0,3,classification
Cancer,GaussianCopula,Privacy,Mean_Distance,8.619195541629859,8.619195541629859,8.619195541629859,8.619195541629859,0.0,8.6192 ± 0,3,classification
Cancer,GaussianCopula,Privacy,Median_Distance,7.851049455002814,7.851049455002814,7.851049455002814,7.851049455002813,1.0877919644084146e-15,7.85105 ± 1.08779e-15,3,classification
Cancer,GaussianCopula,Privacy,NNDR,0.9227251695953392,0.9227251695953392,0.9227251695953392,0.9227251695953392,0.0,0.922725 ± 0,3,classification
Cancer,TVAE,Privacy,MIA_AUC,0.7682716049382716,0.7209876543209877,0.7430864197530864,0.7441152263374485,0.02365875797110781,0.744115 ± 0.0236588,3,classification
Cancer,TVAE,Privacy,Mahalanobis_Distance,44.38181328341296,45.80583068698727,43.85530040578976,44.68098145873,1.0090928065886717,44.681 ± 1.00909,3,classification
Cancer,TVAE,Privacy,Mean_Distance,44.38181328341296,45.80583068698727,43.85530040578976,44.68098145873,1.0090928065886717,44.681 ± 1.00909,3,classification
Cancer,TVAE,Privacy,Median_Distance,33.981997253812324,34.13316762787183,33.07224471406404,33.72913653191606,0.5738843662002164,33.7291 ± 0.573884,3,classification
Cancer,TVAE,Privacy,NNDR,0.9507224999726478,0.9516581269821618,0.9491744879534072,0.9505183716360722,0.0012543392641678262,0.950518 ± 0.00125434,3,classification
Cancer,TabDDPM,Privacy,MIA_AUC,1.0,0.9934567901234568,0.9990123456790124,0.9974897119341564,0.003527351557876518,0.99749 ± 0.00352735,3,classification
Cancer,TabDDPM,Privacy,Mahalanobis_Distance,51.54657606181053,52.709572012413325,59.51031543722657,54.58882117048348,4.3016240256987235,54.5888 ± 4.30162,3,classification
Cancer,TabDDPM,Privacy,Mean_Distance,51.54657606181053,52.709572012413325,59.51031543722657,54.58882117048348,4.3016240256987235,54.5888 ± 4.30162,3,classification
Cancer,TabDDPM,Privacy,Median_Distance,42.96938771738928,40.6280766653493,57.05685585866587,46.884773413801476,8.886724948452034,46.8848 ± 8.88672,3,classification
Cancer,TabDDPM,Privacy,NNDR,0.9261180863151296,0.9619258678318486,0.9464635219842292,0.9448358253770692,0.01795929707619404,0.944836 ± 0.0179593,3,classification
Cancer,WGAN_GP,Privacy,MIA_AUC,0.8009876543209877,0.9055555555555556,0.9166666666666669,0.87440329218107,0.06382206600645994,0.874403 ± 0.0638221,3,classification
Cancer,WGAN_GP,Privacy,Mahalanobis_Distance,24.795478659992146,23.976983033285155,25.800589997069583,24.857683896782294,0.9133935122409476,24.8577 ± 0.913394,3,classification
Cancer,WGAN_GP,Privacy,Mean_Distance,24.795478659992146,23.976983033285155,25.800589997069583,24.857683896782294,0.9133935122409476,24.8577 ± 0.913394,3,classification
Cancer,WGAN_GP,Privacy,Median_Distance,22.60358181601866,21.970909347763403,23.392954742286506,22.65581530202286,0.712460194548583,22.6558 ± 0.71246,3,classification
Cancer,WGAN_GP,Privacy,NNDR,0.9265473038895928,0.9289248669426978,0.9270558527761698,0.9275093412028202,0.0012519745735045352,0.927509 ± 0.00125197,3,classification
