dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,CopulaGAN,Fidelity,Quality_Score,0.9025222916666666,0.8992766666666666,0.8874614583333333,0.8964201388888888,0.007926347732879422,0.89642 ± 0.00792635,3,classification
Adult,CopulaGAN,Fidelity,Wasserstein_Distance,2829.149508333332,2915.329558333331,1231.092566666666,2325.1905444444433,948.4959351455158,2325.19 ± 948.496,3,classification
Adult,CopulaGAN,Privacy,MIA_AUC,0.5925925925925927,0.6212345679012345,0.6141975308641975,0.6093415637860082,0.014925682550341077,0.609342 ± 0.0149257,3,classification
Adult,CopulaGAN,Privacy,Mahalanobis_Distance,3.916836208254596,3.911163079314645,3.887794010848937,3.9052644328060597,0.015393434656120716,3.90526 ± 0.0153934,3,classification
Adult,CopulaGAN,Privacy,Mean_Distance,3.916836208254596,3.911163079314645,3.887794010848937,3.9052644328060597,0.015393434656120716,3.90526 ± 0.0153934,3,classification
Adult,CopulaGAN,Privacy,Median_Distance,3.7594132675216017,3.6789565353989184,3.7063430441747856,3.714904282365102,0.04090589854139376,3.7149 ± 0.0409059,3,classification
Adult,CopulaGAN,Privacy,NNDR,0.8575487630563318,0.8661627705516632,0.8550074365758799,0.8595729900612916,0.005846664882950224,0.859573 ± 0.00584666,3,classification
Adult,CopulaGAN,Utility,Accuracy_Gap,0.0478833333333335,0.040266666666667,0.0384166666666668,0.0421888888888891,0.005017534070452133,0.0421889 ± 0.00501753,3,classification
Adult,CopulaGAN,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,CopulaGAN,Utility,Accuracy_TSTR,0.7758166666666667,0.7834333333333332,0.7852833333333333,0.7815111111111112,0.005017534070452103,0.781511 ± 0.00501753,3,classification
Adult,CopulaGAN,Utility,F1_Gap,0.0470498864771308,0.0382650821116606,0.0489619024693815,0.04475895701939097,0.005704538524420108,0.044759 ± 0.00570454,3,classification
Adult,CopulaGAN,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152697,1.3597399555105182e-16,0.817902 ± 1.35974e-16,3,classification
Adult,CopulaGAN,Utility,F1_TSTR,0.770851892338139,0.7796366967036091,0.7689398763458882,0.7731428217958788,0.005704538524420098,0.773143 ± 0.00570454,3,classification
Adult,CopulaGAN,Utility,Precision_Gap,0.0425037593183144,0.0364711114707345,0.0472426970641971,0.042072522617748666,0.0053987255781581325,0.0420725 ± 0.00539873,3,classification
Adult,CopulaGAN,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,0.819985 ± 0,3,classification
Adult,CopulaGAN,Utility,Precision_TSTR,0.7774816301429456,0.7835142779905254,0.7727426923970628,0.7779128668435114,0.005398725578158124,0.777913 ± 0.00539873,3,classification
