dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,ForestDiffusion,Fidelity,MMD,0.0228920313880409,0.0211380311637811,0.0144896106373102,0.019506557729710734,0.004432431363556067,0.0195066 ± 0.00443243,3,classification
Adult,ForestDiffusion,Fidelity,Quality_Score,0.7766668750000001,0.7744566666666666,0.7771741666666667,0.7760992361111111,0.0014449435953124699,0.776099 ± 0.00144494,3,classification
Adult,ForestDiffusion,Fidelity,Wasserstein_Distance,4559.779314835862,4445.246824529747,4452.54607420224,4485.857404522616,64.12219880599108,4485.86 ± 64.1222,3,classification
Adult,GaussianCopula,Fidelity,KS_Complement,0.6734874999999999,0.6734874999999999,0.6734874999999999,0.6734874999999999,0.0,0.673487 ± 0,3,classification
Adult,GaussianCopula,Fidelity,MMD,0.180721131511976,0.180721131511976,0.180721131511976,0.180721131511976,0.0,0.180721 ± 0,3,classification
Adult,GaussianCopula,Fidelity,Quality_Score,0.8082037499999999,0.8082037499999999,0.8082037499999999,0.80820375,1.3597399555105182e-16,0.808204 ± 1.35974e-16,3,classification
Adult,GaussianCopula,Fidelity,Wasserstein_Distance,6123.518841666665,6123.518841666665,6123.518841666665,6123.518841666665,0.0,6123.52 ± 0,3,classification
Adult,TVAE,Fidelity,KS_Complement,0.8041833333333334,0.7781708333333334,0.8063375,0.7962305555555557,0.015677221806328277,0.796231 ± 0.0156772,3,classification
Adult,TVAE,Fidelity,MMD,0.0260198848592583,0.0350632782136512,0.0247514857027966,0.02861154959190203,0.0056232384585353686,0.0286115 ± 0.00562324,3,classification
Adult,TVAE,Fidelity,Quality_Score,0.8366237500000001,0.8344787499999999,0.8424352083333333,0.8378459027777777,0.004116618802086212,0.837846 ± 0.00411662,3,classification
Adult,TVAE,Fidelity,Wasserstein_Distance,6539.174283333333,7927.78595833333,6595.77758333333,7020.912608333331,785.8851303453249,7020.91 ± 785.885,3,classification
