dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Fidelity,Quality_Score,0.7168793676930669
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Fidelity,KS_Complement,0.6584464285714287
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Fidelity,Wasserstein_Distance,55.62714144898
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Fidelity,MMD,0.20693274039101744
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Accuracy_TRTR,0.8798166666666666
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Accuracy_TSTR,0.7976333333333334
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Accuracy_Gap,0.08218333333333316
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,F1_TRTR,0.869294797537779
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,F1_TSTR,0.8174820872475581
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,F1_Gap,0.05181271029022094
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Precision_TRTR,0.8680007748575592
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Precision_TSTR,0.8552734614924177
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Precision_Gap,0.012727313365141546
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Recall_TRTR,0.8798166666666666
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Recall_TSTR,0.7976333333333334
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,Recall_Gap,0.08218333333333316
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,ROC_AUC_TRTR,0.8238983547957669
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,ROC_AUC_TSTR,0.7685827952981583
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Utility,ROC_AUC_Gap,0.05531555949760858
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Privacy,Mahalanobis_Distance,5.7022247039188105
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Privacy,Mean_Distance,5.7022247039188105
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Privacy,Median_Distance,5.178951503458633
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Privacy,NNDR,0.892407818190084
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Privacy,MIA_AUC,0.8965432098765432
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Compute,training_time_seconds,234.1768197901547
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Compute,generation_time_seconds,0.0
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Compute,evaluation_time_seconds,28.495485799387097
Bank,bank,CTABGAN,42,42,10000,8000,2000,classification,234.1768197901547,0.0,28.495485799387097,262.684322653804,Compute,total_time_seconds,262.684322653804
