dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Fidelity,Quality_Score,0.4750399857741591
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Fidelity,KS_Complement,0.3154821428571428
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Fidelity,Wasserstein_Distance,12519.374140574355
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Fidelity,MMD,0.48591013573716463
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Accuracy_TRTR,0.8798166666666666
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Accuracy_TSTR,0.8153333333333332
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Accuracy_Gap,0.06448333333333334
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,F1_TRTR,0.869294797537779
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,F1_TSTR,0.7909477837658654
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,F1_Gap,0.07834701377191367
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Precision_TRTR,0.8680007748575592
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Precision_TSTR,0.7779289765119832
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Precision_Gap,0.09007179834557599
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Recall_TRTR,0.8798166666666666
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Recall_TSTR,0.8153333333333332
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,Recall_Gap,0.06448333333333334
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,ROC_AUC_TRTR,0.8238983547957669
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,ROC_AUC_TSTR,0.5680205809757681
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Utility,ROC_AUC_Gap,0.25587777381999877
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Privacy,Mahalanobis_Distance,43.961840581607454
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Privacy,Mean_Distance,43.961840581607454
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Privacy,Median_Distance,34.814971647006715
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Privacy,NNDR,0.9183298966058318
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Privacy,MIA_AUC,0.9958024691358025
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Compute,training_time_seconds,51.36365053290501
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Compute,generation_time_seconds,0.0
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Compute,evaluation_time_seconds,19.934091463219374
Bank,bank,TabDDPM,42,42,10000,8000,2000,classification,51.36365053290501,0.0,19.934091463219374,71.31157030398026,Compute,total_time_seconds,71.31157030398026
