dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Fidelity,Quality_Score,0.656727473538518
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Fidelity,KS_Complement,0.6704912087912088
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Fidelity,Wasserstein_Distance,43.11187027961803
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Fidelity,MMD,0.2646409755683581
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Accuracy_TRTR,0.9581871345029239
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Accuracy_TSTR,0.6394736842105261
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Accuracy_Gap,0.31871345029239784
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,F1_TRTR,0.9579899186677385
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,F1_TSTR,0.6438284290533591
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,F1_Gap,0.3141614896143794
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Precision_TRTR,0.9585588829450999
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Precision_TSTR,0.6546969389104528
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Precision_Gap,0.30386194403464717
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Recall_TRTR,0.9581871345029239
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Recall_TSTR,0.6394736842105261
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,Recall_Gap,0.31871345029239784
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,ROC_AUC_TRTR,0.9709325396825398
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,ROC_AUC_TSTR,0.6672012786596119
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Utility,ROC_AUC_Gap,0.3037312610229279
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Privacy,Mahalanobis_Distance,131.0070055832447
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Privacy,Mean_Distance,131.0070055832447
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Privacy,Median_Distance,116.48863285942568
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Privacy,NNDR,0.9779443044602621
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Privacy,MIA_AUC,0.9977777777777778
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Compute,training_time_seconds,69.59509833087213
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Compute,generation_time_seconds,0.0
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Compute,evaluation_time_seconds,7.012478957884014
Cancer,cancer,CopulaGAN,123,42,1000,455,114,classification,69.59509833087213,0.0,7.012478957884014,76.61866615293548,Compute,total_time_seconds,76.61866615293548
