Dataset,Generator,Classifier,Leakage,Mean,Std,N
5. Bank Markting,CopulaGAN,Naive Bayes,0,0.80615,0.00844278126896317,2
5. Bank Markting,CopulaGAN,Random Forest,0,0.8720500000000001,0.003483692166525487,2
5. Bank Markting,CopulaGAN,SVM-RBF,0,0.8797,0.00359165699921359,2
5. Bank Markting,ForestDiffusion,AdaBoost,0,0.8886000000000001,0.003272783388968956,2
5. Bank Markting,ForestDiffusion,Decision Tree,0,0.8111,0.01806439100059069,2
5. Bank Markting,ForestDiffusion,Extra Trees,0,0.8929,0.005985166849990251,2
5. Bank Markting,ForestDiffusion,Gradient Boosting,0,0.8887,0.005154286242213062,2
5. Bank Markting,ForestDiffusion,KNN,0,0.8830499999999999,0.007255074852205915,2
5. Bank Markting,ForestDiffusion,Logistic Regression,0,0.88795,0.002266298989787349,2
5. Bank Markting,ForestDiffusion,MLP,0,0.8820499999999999,0.005474435536605066,2
5. Bank Markting,ForestDiffusion,Naive Bayes,0,0.8449,0.007054549359574058,2
5. Bank Markting,ForestDiffusion,Random Forest,0,0.8869499999999999,0.006664374605984344,2
5. Bank Markting,ForestDiffusion,SVM-RBF,0,0.8889999999999999,0.002943920288775945,2
5. Bank Markting,GaussianCopula,AdaBoost,0,0.8795,0.0,2
5. Bank Markting,GaussianCopula,Decision Tree,0,0.7673,0.0171888206563323,2
5. Bank Markting,GaussianCopula,Extra Trees,0,0.8684000000000001,0.001329160135825125,2
5. Bank Markting,GaussianCopula,Gradient Boosting,0,0.8686499999999999,0.008547416763755766,2
5. Bank Markting,GaussianCopula,KNN,0,0.87105,0.002871797733515065,2
5. Bank Markting,GaussianCopula,Logistic Regression,0,0.8798499999999999,0.0005296749527356842,2
5. Bank Markting,GaussianCopula,MLP,0,0.8379,0.02928196259360589,2
5. Bank Markting,GaussianCopula,Naive Bayes,0,0.7927500000000001,0.01217294358631287,2
5. Bank Markting,GaussianCopula,Random Forest,0,0.8773500000000001,0.001131616346451198,2
5. Bank Markting,GaussianCopula,SVM-RBF,0,0.8795,0.0,2
5. Bank Markting,TVAE,AdaBoost,0,0.8782500000000001,0.002288255036290997,2
5. Bank Markting,TVAE,Decision Tree,0,0.8602000000000001,0.004613988392799545,2
5. Bank Markting,TVAE,Extra Trees,0,0.8713500000000002,0.003901922603025313,2
5. Bank Markting,TVAE,Gradient Boosting,0,0.87625,0.003653385036130484,2
5. Bank Markting,TVAE,KNN,0,0.8696999999999999,0.01279366162510866,2
5. Bank Markting,TVAE,Logistic Regression,0,0.8346,0.005227066311251671,2
5. Bank Markting,TVAE,MLP,0,0.8495000000000001,0.004515405728048043,2
5. Bank Markting,TVAE,Naive Bayes,0,0.65925,0.01051520063738417,2
5. Bank Markting,TVAE,Random Forest,0,0.8744999999999999,0.003214550253664294,2
5. Bank Markting,TVAE,SVM-RBF,0,0.87935,0.002906410539174097,2
5. Bank Markting,TabDDPM,AdaBoost,0,0.8795,0.0,2
5. Bank Markting,TabDDPM,Decision Tree,0,0.70895,0.08085290141155521,2
5. Bank Markting,TabDDPM,Extra Trees,0,0.87645,0.001935774321097921,2
5. Bank Markting,TabDDPM,Gradient Boosting,0,0.87585,0.005302253189813613,2
5. Bank Markting,TabDDPM,KNN,0,0.8726499999999999,0.005436757612155723,2
5. Bank Markting,TabDDPM,Logistic Regression,0,0.8795,0.0,2
5. Bank Markting,TabDDPM,MLP,0,0.8526,0.05541550124087824,2
5. Bank Markting,TabDDPM,Naive Bayes,0,0.8525500000000001,0.05086389791503508,2
5. Bank Markting,TabDDPM,Random Forest,0,0.8794000000000001,0.0002108185106778687,2
5. Bank Markting,TabDDPM,SVM-RBF,0,0.8795,0.0,2
5. Bank Markting,WGAN_GP,AdaBoost,0,0.8797499999999999,0.0005892556509887979,2
5. Bank Markting,WGAN_GP,Decision Tree,0,0.7436,0.04540056289420992,2
5. Bank Markting,WGAN_GP,Extra Trees,0,0.8773,0.001512907429054691,2
5. Bank Markting,WGAN_GP,Gradient Boosting,0,0.8791499999999999,0.00151015083867657,2
5. Bank Markting,WGAN_GP,KNN,0,0.8642000000000001,0.003284644408286659,2
5. Bank Markting,WGAN_GP,Logistic Regression,0,0.8795,0.0,2
5. Bank Markting,WGAN_GP,MLP,0,0.8734,0.002685351208149686,2
5. Bank Markting,WGAN_GP,Naive Bayes,0,0.8662000000000001,0.003735713526965847,2
5. Bank Markting,WGAN_GP,Random Forest,0,0.87965,0.0004743416490252541,2
5. Bank Markting,WGAN_GP,SVM-RBF,0,0.8795,0.0,2
6. Wine dataset,CTABGAN,AdaBoost,0,0.419,0.03849963924794909,2
6. Wine dataset,CTABGAN,Decision Tree,0,0.3215,0.02539138086481753,2
6. Wine dataset,CTABGAN,Extra Trees,0,0.434,0.02458545188611437,2
6. Wine dataset,CTABGAN,Gradient Boosting,0,0.4075,0.03181980515339463,2
6. Wine dataset,CTABGAN,KNN,0,0.4015,0.02667187449147301,2
6. Wine dataset,CTABGAN,Logistic Regression,0,0.462,0.005868938953886325,2
6. Wine dataset,CTABGAN,MLP,0,0.348,0.0286937856222098,2
6. Wine dataset,CTABGAN,Naive Bayes,0,0.408,0.03895866755649863,2
6. Wine dataset,CTABGAN,Random Forest,0,0.4235,0.0282891812850386,2
6. Wine dataset,CTABGAN,SVM-RBF,0,0.4600000000000001,0.007453559924999294,2
6. Wine dataset,CTGAN,AdaBoost,0,0.292,0.03128720008068617,2
6. Wine dataset,CTGAN,Decision Tree,0,0.2235,0.02799305469417568,2
6. Wine dataset,CTGAN,Extra Trees,0,0.2645,0.02510533365199072,2
6. Wine dataset,CTGAN,Gradient Boosting,0,0.238,0.01828782229912694,2
6. Wine dataset,CTGAN,KNN,0,0.2165,0.02108843811718217,2
6. Wine dataset,CTGAN,Logistic Regression,0,0.322,0.03591656999213595,2
6. Wine dataset,CTGAN,MLP,0,0.1745,0.02929258533410043,2
6. Wine dataset,CTGAN,Naive Bayes,0,0.2715,0.02867926079939998,2
6. Wine dataset,CTGAN,Random Forest,0,0.2675,0.02840676758176552,2
6. Wine dataset,CTGAN,SVM-RBF,0,0.2615,0.02838720368992574,2
6. Wine dataset,CopulaGAN,AdaBoost,0,0.3415,0.0344036496771943,2
6. Wine dataset,CopulaGAN,Decision Tree,0,0.2165,0.03916134715648979,2
6. Wine dataset,CopulaGAN,Extra Trees,0,0.351,0.03053231439347863,2
6. Wine dataset,CopulaGAN,Gradient Boosting,0,0.2905,0.03601311489505516,2
6. Wine dataset,CopulaGAN,KNN,0,0.2885000000000001,0.02483836638034885,2
6. Wine dataset,CopulaGAN,Logistic Regression,0,0.3225,0.02058181505871412,2
6. Wine dataset,CopulaGAN,MLP,0,0.2145,0.0394017766096911,2
6. Wine dataset,CopulaGAN,Naive Bayes,0,0.237,0.02551687894533952,2
6. Wine dataset,CopulaGAN,Random Forest,0,0.3345,0.03609016486523718,2
6. Wine dataset,CopulaGAN,SVM-RBF,0,0.323,0.03513466158147029,2
6. Wine dataset,ForestDiffusion,Decision Tree,0,0.5425000000000001,0.04411160089288681,2
6. Wine dataset,ForestDiffusion,Extra Trees,0,0.6725,0.06985103196565293,2
6. Wine dataset,ForestDiffusion,Gradient Boosting,0,0.611,0.05591660457025861,2
6. Wine dataset,ForestDiffusion,KNN,0,0.5880000000000001,0.0483735464897913,2
6. Wine dataset,ForestDiffusion,Logistic Regression,0,0.5255,0.03897648863952045,2
6. Wine dataset,ForestDiffusion,MLP,0,0.599,0.07026932316294059,2
6. Wine dataset,ForestDiffusion,Naive Bayes,0,0.413,0.03780064667289289,2
6. Wine dataset,ForestDiffusion,Random Forest,0,0.6525000000000001,0.06460349147771435,2
6. Wine dataset,ForestDiffusion,SVM-RBF,0,0.587,0.03343318378165289,2
6. Wine dataset,GaussianCopula,AdaBoost,0,0.402,0.04541169697580374,2
6. Wine dataset,GaussianCopula,Decision Tree,0,0.326,0.03116265571338731,2
6. Wine dataset,GaussianCopula,Extra Trees,0,0.4269999999999999,0.02658320271650251,2
6. Wine dataset,GaussianCopula,Gradient Boosting,0,0.415,0.01748014746950252,2
6. Wine dataset,GaussianCopula,KNN,0,0.385,0.03965125751123439,2
6. Wine dataset,GaussianCopula,Logistic Regression,0,0.4465,0.01528434202414717,2
6. Wine dataset,GaussianCopula,MLP,0,0.3445,0.03427422095718912,2
6. Wine dataset,GaussianCopula,Naive Bayes,0,0.4065,0.02656752403468064,2
6. Wine dataset,GaussianCopula,Random Forest,0,0.425,0.0209496751499609,2
6. Wine dataset,GaussianCopula,SVM-RBF,0,0.444,0.01100504934614613,2
6. Wine dataset,TVAE,AdaBoost,0,0.4855,0.0334539484465835,2
6. Wine dataset,TVAE,Decision Tree,0,0.4585,0.03464502529624964,2
6. Wine dataset,TVAE,Extra Trees,0,0.5065,0.02249073883475895,2
6. Wine dataset,TVAE,Gradient Boosting,0,0.4949999999999999,0.02808716591058787,2
6. Wine dataset,TVAE,KNN,0,0.4865,0.03018921809005476,2
6. Wine dataset,TVAE,Logistic Regression,0,0.4989999999999999,0.01926424436906654,2
6. Wine dataset,TVAE,MLP,0,0.504,0.02118699810942762,2
6. Wine dataset,TVAE,Naive Bayes,0,0.4705,0.04474930167052889,2
6. Wine dataset,TVAE,Random Forest,0,0.5055000000000001,0.01499073788117925,2
6. Wine dataset,TVAE,SVM-RBF,0,0.493,0.0207096327560121,2
6. Wine dataset,TabDDPM,Decision Tree,0,0.3125000000000001,0.03529636430757895,2
6. Wine dataset,TabDDPM,Extra Trees,0,0.4425000000000001,0.03002313922441971,2
6. Wine dataset,TabDDPM,Gradient Boosting,0,0.4025,0.03259601202601325,2
6. Wine dataset,TabDDPM,KNN,0,0.398,0.03326659986633241,2
6. Wine dataset,TabDDPM,Logistic Regression,0,0.4695,0.02153163047962487,2
6. Wine dataset,TabDDPM,MLP,0,0.388,0.03409138046812159,2
6. Wine dataset,TabDDPM,Naive Bayes,0,0.259,0.04427188724235732,2
6. Wine dataset,TabDDPM,Random Forest,0,0.437,0.0216281709300111,2
6. Wine dataset,TabDDPM,SVM-RBF,0,0.4600000000000001,0.003333333333333337,2
6. Wine dataset,WGAN_GP,AdaBoost,0,0.409,0.04306326095924975,2
6. Wine dataset,WGAN_GP,Decision Tree,0,0.3555,0.03554730807123251,2
6. Wine dataset,WGAN_GP,Extra Trees,0,0.48,0.0298142396999972,2
6. Wine dataset,WGAN_GP,Gradient Boosting,0,0.4305,0.03593589972282437,2
6. Wine dataset,WGAN_GP,KNN,0,0.413,0.02428991560298224,2
6. Wine dataset,WGAN_GP,Logistic Regression,0,0.4555000000000001,0.0491285162722335,2
6. Wine dataset,WGAN_GP,MLP,0,0.3724999999999999,0.03199392303408744,2
6. Wine dataset,WGAN_GP,Naive Bayes,0,0.3789999999999999,0.03016620625799671,2
6. Wine dataset,WGAN_GP,Random Forest,0,0.4635,0.03000462927246024,2
6. Wine dataset,WGAN_GP,SVM-RBF,0,0.4765,0.02667187449147302,2
7. CDC diabetes dataset,CTABGAN,AdaBoost,0,0.8519451480132976,0.003585783899637594,2
7. CDC diabetes dataset,CTABGAN,Decision Tree,0,0.731575510527149,0.01638897487056955,2
7. CDC diabetes dataset,CTABGAN,Extra Trees,0,0.8454844071552952,0.001631010637238348,2
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,0,0.8551092290644293,0.001775443216791339,2
7. CDC diabetes dataset,CTABGAN,KNN,0,0.8337719645401298,0.002520267560738362,2
7. CDC diabetes dataset,CTABGAN,Logistic Regression,0,0.8547827291435809,0.001335822200739526,2
7. CDC diabetes dataset,CTABGAN,MLP,0,0.8301883805603925,0.002240546640463739,2
7. CDC diabetes dataset,CTABGAN,Naive Bayes,0,0.7850977520975146,0.007344714265515927,2
7. CDC diabetes dataset,CTABGAN,Random Forest,0,0.8526772993509578,0.001649754584792398,2
7. CDC diabetes dataset,CTABGAN,SVM-RBF,0,0.8568723286370113,0.001481831693442191,2
7. CDC diabetes dataset,CTGAN,AdaBoost,0,0.8604915307899319,0.0004569927994031272,2
7. CDC diabetes dataset,CTGAN,Decision Tree,0,0.8023151812569257,0.01064427540217694,2
7. CDC diabetes dataset,CTGAN,Extra Trees,0,0.8534787082475859,0.001218656747241858,2
7. CDC diabetes dataset,CTGAN,Gradient Boosting,0,0.8590292069020105,0.001006946171972498,2
7. CDC diabetes dataset,CTGAN,KNN,0,0.8518303783441507,0.001322577740871313,2
7. CDC diabetes dataset,CTGAN,Logistic Regression,0,0.8609901852145005,0.000501769919784129,2
7. CDC diabetes dataset,CTGAN,MLP,0,0.8517116511002059,0.002381073323293165,2
7. CDC diabetes dataset,CTGAN,Naive Bayes,0,0.8148903751780908,0.005749281911694315,2
7. CDC diabetes dataset,CTGAN,Random Forest,0,0.8592369795789139,0.0004422224609427623,2
7. CDC diabetes dataset,CTGAN,SVM-RBF,0,0.8612414912141839,0.0002474750348748959,2
7. CDC diabetes dataset,CopulaGAN,AdaBoost,0,0.8429792623080576,0.004675400210178547,2
7. CDC diabetes dataset,CopulaGAN,Decision Tree,0,0.7312094348583188,0.01885498909388976,2
7. CDC diabetes dataset,CopulaGAN,Extra Trees,0,0.8277425993351274,0.002875986243167014,2
7. CDC diabetes dataset,CopulaGAN,Gradient Boosting,0,0.8372942061104954,0.007241919883901134,2
7. CDC diabetes dataset,CopulaGAN,KNN,0,0.8164140414753838,0.003124254655047447,2
7. CDC diabetes dataset,CopulaGAN,Logistic Regression,0,0.8433473167642868,0.004437315035916815,2
7. CDC diabetes dataset,CopulaGAN,MLP,0,0.8175122684818744,0.005110743202540411,2
7. CDC diabetes dataset,CopulaGAN,Naive Bayes,0,0.7750652999841696,0.003405297644027692,2
7. CDC diabetes dataset,CopulaGAN,Random Forest,0,0.8383983694791832,0.003151979757947421,2
7. CDC diabetes dataset,CopulaGAN,SVM-RBF,0,0.8479321671679594,0.00339840763981591,2
7. CDC diabetes dataset,ForestDiffusion,AdaBoost,0,0.852685214500554,0.004990014161301725,2
7. CDC diabetes dataset,ForestDiffusion,Decision Tree,0,0.7933453379768878,0.008179284861907412,2
7. CDC diabetes dataset,ForestDiffusion,Extra Trees,0,0.8530750356181732,0.001212077950855918,2
7. CDC diabetes dataset,ForestDiffusion,Gradient Boosting,0,0.8594328795314231,0.001759943124097367,2
7. CDC diabetes dataset,ForestDiffusion,KNN,0,0.8443703498496122,0.002155324629646412,2
7. CDC diabetes dataset,ForestDiffusion,Logistic Regression,0,0.856987098306158,0.001738656117874269,2
7. CDC diabetes dataset,ForestDiffusion,MLP,0,0.8458979737217034,0.002917769493011457,2
7. CDC diabetes dataset,ForestDiffusion,Naive Bayes,0,0.2876800696533165,0.01325794881831392,2
7. CDC diabetes dataset,ForestDiffusion,Random Forest,0,0.8582060313439925,0.0009257278421097861,2
7. CDC diabetes dataset,ForestDiffusion,SVM-RBF,0,0.8604875732151337,0.001281887740118282,2
7. CDC diabetes dataset,GaussianCopula,AdaBoost,0,0.8606735792306475,0.0,2
7. CDC diabetes dataset,GaussianCopula,Decision Tree,0,0.754713471584613,0.01295988161819737,2
7. CDC diabetes dataset,GaussianCopula,Extra Trees,0,0.8554792623080576,0.001360889364709098,2
7. CDC diabetes dataset,GaussianCopula,Gradient Boosting,0,0.856868371062213,0.00611276894078939,2
7. CDC diabetes dataset,GaussianCopula,KNN,0,0.8477382460028495,0.004403796135796818,2
7. CDC diabetes dataset,GaussianCopula,Logistic Regression,0,0.8585661706506252,0.003773659633953558,2
7. CDC diabetes dataset,GaussianCopula,MLP,0,0.849345021370904,0.003224698025874451,2
7. CDC diabetes dataset,GaussianCopula,Naive Bayes,0,0.7992282729143582,0.01101323027968817,2
7. CDC diabetes dataset,GaussianCopula,Random Forest,0,0.8599889187905653,0.0003788951605161351,2
7. CDC diabetes dataset,GaussianCopula,SVM-RBF,0,0.8607052398290327,5.68018841792253e-05,2
7. CDC diabetes dataset,TVAE,AdaBoost,0,0.8496774576539498,0.003929495627550374,2
7. CDC diabetes dataset,TVAE,Decision Tree,0,0.8129254392908024,0.01026928130063118,2
7. CDC diabetes dataset,TVAE,Extra Trees,0,0.855635586512585,0.001879352225427646,2
7. CDC diabetes dataset,TVAE,Gradient Boosting,0,0.850678724077885,0.003088511885476318,2
7. CDC diabetes dataset,TVAE,KNN,0,0.8348088491372486,0.007462880395066079,2
7. CDC diabetes dataset,TVAE,Logistic Regression,0,0.8275744024062055,0.003838215616228882,2
7. CDC diabetes dataset,TVAE,MLP,0,0.8257539179990502,0.005634751649812295,2
7. CDC diabetes dataset,TVAE,Naive Bayes,0,0.7603114611366154,0.003154232424814796,2
7. CDC diabetes dataset,TVAE,Random Forest,0,0.8584929555168592,0.002179107672663258,2
7. CDC diabetes dataset,TVAE,SVM-RBF,0,0.817722019946177,0.00749411070386982,2
7. CDC diabetes dataset,TabDDPM,AdaBoost,0,0.8605687034984962,0.0001207060313439867,2
7. CDC diabetes dataset,TabDDPM,Decision Tree,0,0.7278692417286687,0.02918620347758178,2
7. CDC diabetes dataset,TabDDPM,Extra Trees,0,0.8518679753047333,0.001281820538095891,2
7. CDC diabetes dataset,TabDDPM,Gradient Boosting,0,0.8555406047174292,0.00377696765177999,2
7. CDC diabetes dataset,TabDDPM,KNN,0,0.8458029919265474,0.001758857064936351,2
7. CDC diabetes dataset,TabDDPM,Logistic Regression,0,0.8601393066328953,0.0005102049190908339,2
7. CDC diabetes dataset,TabDDPM,MLP,0,0.8481953458920373,0.00515717857077356,2
7. CDC diabetes dataset,TabDDPM,Naive Bayes,0,0.8468933037834414,0.02330599669903018,2
7. CDC diabetes dataset,TabDDPM,Random Forest,0,0.8585087858160518,0.000923277687889107,2
7. CDC diabetes dataset,TabDDPM,SVM-RBF,0,0.8606735792306475,0.0,2
7. CDC diabetes dataset,WGAN_GP,AdaBoost,0,0.8584870191546621,0.006817985135965122,2
7. CDC diabetes dataset,WGAN_GP,Decision Tree,0,0.8317536013930663,0.01668309835502503,2
7. CDC diabetes dataset,WGAN_GP,Extra Trees,0,0.8605766186480924,0.0009465328426352781,2
7. CDC diabetes dataset,WGAN_GP,Gradient Boosting,0,0.861605588095615,0.0008838979956732374,2
7. CDC diabetes dataset,WGAN_GP,KNN,0,0.8482863701123952,0.002493240713321491,2
7. CDC diabetes dataset,WGAN_GP,Logistic Regression,0,0.8597613582396706,0.001479054565792338,2
7. CDC diabetes dataset,WGAN_GP,MLP,0,0.8549825866708881,0.001575447846904139,2
7. CDC diabetes dataset,WGAN_GP,Naive Bayes,0,0.7432879531423143,0.004152472980693374,2
7. CDC diabetes dataset,WGAN_GP,Random Forest,0,0.8621517334177616,0.00047027330283188,2
7. CDC diabetes dataset,WGAN_GP,SVM-RBF,0,0.8611267215450372,0.001038946301823747,2
8. Mushroom dataset,CTABGAN,AdaBoost,0,0.5572914932578659,0.0126539348298571,2
8. Mushroom dataset,CTABGAN,Decision Tree,0,0.5099633760612619,0.03616914316283894,2
8. Mushroom dataset,CTABGAN,Extra Trees,0,0.5379806891959381,0.0103561418600684,2
8. Mushroom dataset,CTABGAN,Gradient Boosting,0,0.5483768936241051,0.01491925677574574,2
8. Mushroom dataset,CTABGAN,KNN,0,0.5353421008823039,0.01070038490697255,2
8. Mushroom dataset,CTABGAN,Logistic Regression,0,0.5837439653737306,0.008306328796969605,2
8. Mushroom dataset,CTABGAN,MLP,0,0.5294822706842017,0.01079068968530469,2
8. Mushroom dataset,CTABGAN,Naive Bayes,0,0.5852172465456966,0.008408325472368545,2
8. Mushroom dataset,CTABGAN,Random Forest,0,0.5413434326618944,0.01548784593639103,2
8. Mushroom dataset,CTABGAN,SVM-RBF,0,0.5837023472615284,0.007862823487773094,2
8. Mushroom dataset,CTGAN,AdaBoost,0,0.5610038288663226,0.02333853637156441,2
8. Mushroom dataset,CTGAN,Decision Tree,0,0.5327950724155153,0.02746041131158687,2
8. Mushroom dataset,CTGAN,Extra Trees,0,0.5475944731146996,0.01791938081175807,2
8. Mushroom dataset,CTGAN,Gradient Boosting,0,0.5635508573331114,0.01652054540663991,2
8. Mushroom dataset,CTGAN,KNN,0,0.4929332445480273,0.01249255942265013,2
8. Mushroom dataset,CTGAN,Logistic Regression,0,0.5579240885633427,0.01263883619990623,2
8. Mushroom dataset,CTGAN,MLP,0,0.518012318961212,0.01971884250899525,2
8. Mushroom dataset,CTGAN,Naive Bayes,0,0.5532378891293491,0.01102282709517512,2
8. Mushroom dataset,CTGAN,Random Forest,0,0.5432911603129682,0.01761107976033547,2
8. Mushroom dataset,CTGAN,SVM-RBF,0,0.5578075578491759,0.01289383925033474,2
8. Mushroom dataset,CopulaGAN,AdaBoost,0,0.5658814716164475,0.006043001484273743,2
8. Mushroom dataset,CopulaGAN,Decision Tree,0,0.5234226735475278,0.03195859578285498,2
8. Mushroom dataset,CopulaGAN,Extra Trees,0,0.5564757782586982,0.01158827917179895,2
8. Mushroom dataset,CopulaGAN,Gradient Boosting,0,0.5640835691693025,0.006177950477654592,2
8. Mushroom dataset,CopulaGAN,KNN,0,0.5636340935575163,0.009603689379772073,2
8. Mushroom dataset,CopulaGAN,Logistic Regression,0,0.5467204927584485,0.00788946376228619,2
8. Mushroom dataset,CopulaGAN,MLP,0,0.5513484268353588,0.01633452107363115,2
8. Mushroom dataset,CopulaGAN,Naive Bayes,0,0.5450391210254704,0.00973425847596451,2
8. Mushroom dataset,CopulaGAN,Random Forest,0,0.5576327617779258,0.01106272990693034,2
8. Mushroom dataset,CopulaGAN,SVM-RBF,0,0.5477609455635093,0.006741599799608036,2
8. Mushroom dataset,ForestDiffusion,AdaBoost,0,0.6569668719826869,0.0109464844492528,2
8. Mushroom dataset,ForestDiffusion,Decision Tree,0,0.7802896620609289,0.02365755075624813,2
8. Mushroom dataset,ForestDiffusion,Extra Trees,0,0.9139836857000165,0.005142112712232631,2
8. Mushroom dataset,ForestDiffusion,Gradient Boosting,0,0.7879473947061761,0.01187750298864832,2
8. Mushroom dataset,ForestDiffusion,KNN,0,0.8545446978525055,0.006035774246015561,2
8. Mushroom dataset,ForestDiffusion,Logistic Regression,0,0.6629432328949559,0.00567524574843845,2
8. Mushroom dataset,ForestDiffusion,MLP,0,0.8373064757782587,0.007921202748569733,2
8. Mushroom dataset,ForestDiffusion,Naive Bayes,0,0.5940069918428501,0.004325593662813265,2
8. Mushroom dataset,ForestDiffusion,Random Forest,0,0.8865656733810553,0.005322147880907117,2
8. Mushroom dataset,ForestDiffusion,SVM-RBF,0,0.6626602297319792,0.005627384388638883,2
8. Mushroom dataset,GaussianCopula,AdaBoost,0,0.5836357582820042,0.009376020348600559,2
8. Mushroom dataset,GaussianCopula,Decision Tree,0,0.5393873813883802,0.02418844681205261,2
8. Mushroom dataset,GaussianCopula,Extra Trees,0,0.5888130514399867,0.0178575749284664,2
8. Mushroom dataset,GaussianCopula,Gradient Boosting,0,0.5854919260862327,0.01520065071375097,2
8. Mushroom dataset,GaussianCopula,KNN,0,0.5445480273014816,0.01196349826027345,2
8. Mushroom dataset,GaussianCopula,Logistic Regression,0,0.5705094056933577,0.009975051497526855,2
8. Mushroom dataset,GaussianCopula,MLP,0,0.5755618445147327,0.01069543702736046,2
8. Mushroom dataset,GaussianCopula,Naive Bayes,0,0.6021807890794073,0.0192568835557357,2
8. Mushroom dataset,GaussianCopula,Random Forest,0,0.5762527051772931,0.02247475011627274,2
8. Mushroom dataset,GaussianCopula,SVM-RBF,0,0.5699600466122857,0.01048665770333428,2
8. Mushroom dataset,TVAE,AdaBoost,0,0.6089312468786415,0.004452484514453629,2
8. Mushroom dataset,TVAE,Decision Tree,0,0.5821458298651574,0.01160340733183154,2
8. Mushroom dataset,TVAE,Extra Trees,0,0.6247128350258032,0.006276701237646473,2
8. Mushroom dataset,TVAE,Gradient Boosting,0,0.5960878974529716,0.006326193997146319,2
8. Mushroom dataset,TVAE,KNN,0,0.6008323622440486,0.00661915893216344,2
8. Mushroom dataset,TVAE,Logistic Regression,0,0.6100133177959047,0.00784207604568492,2
8. Mushroom dataset,TVAE,MLP,0,0.6079157649409023,0.006682085688881362,2
8. Mushroom dataset,TVAE,Naive Bayes,0,0.5786582320625937,0.01264051075755939,2
8. Mushroom dataset,TVAE,Random Forest,0,0.6162726818711504,0.004638797427089249,2
8. Mushroom dataset,TVAE,SVM-RBF,0,0.608631596470784,0.007033480663064667,2
8. Mushroom dataset,TabDDPM,AdaBoost,0,0.4825703346096221,0.01330375279247198,2
8. Mushroom dataset,TabDDPM,Decision Tree,0,0.4905859830198102,0.03061241057693206,2
8. Mushroom dataset,TabDDPM,Extra Trees,0,0.4556517396370901,0.01505916985844268,2
8. Mushroom dataset,TabDDPM,Gradient Boosting,0,0.4827201598135508,0.018763379920189,2
8. Mushroom dataset,TabDDPM,KNN,0,0.4854752788413517,0.01105508989160575,2
8. Mushroom dataset,TabDDPM,Logistic Regression,0,0.5085983019810223,0.01367199263763621,2
8. Mushroom dataset,TabDDPM,MLP,0,0.4774346595638422,0.01317277090397607,2
8. Mushroom dataset,TabDDPM,Naive Bayes,0,0.5128849675378724,0.0129711738548142,2
8. Mushroom dataset,TabDDPM,Random Forest,0,0.4495172298984518,0.02139291607747043,2
8. Mushroom dataset,TabDDPM,SVM-RBF,0,0.5084984185117364,0.01407019435272617,2
8. Mushroom dataset,WGAN_GP,AdaBoost,0,0.661661395039121,0.01286158856582996,2
8. Mushroom dataset,WGAN_GP,Decision Tree,0,0.6167887464624604,0.01823631214670124,2
8. Mushroom dataset,WGAN_GP,Extra Trees,0,0.6977942400532712,0.009379067959934003,2
8. Mushroom dataset,WGAN_GP,Gradient Boosting,0,0.6841601464957549,0.01114061749778954,2
8. Mushroom dataset,WGAN_GP,KNN,0,0.678733144664558,0.007630455867887208,2
8. Mushroom dataset,WGAN_GP,Logistic Regression,0,0.6309222573664058,0.006095307499623616,2
8. Mushroom dataset,WGAN_GP,MLP,0,0.7105626768769768,0.0113747135435117,2
8. Mushroom dataset,WGAN_GP,Naive Bayes,0,0.6315382054270019,0.006299948522068798,2
8. Mushroom dataset,WGAN_GP,Random Forest,0,0.6969535541867821,0.01033154358573321,2
8. Mushroom dataset,WGAN_GP,SVM-RBF,0,0.629573830531047,0.006539004096288202,2
9. MAGIC Gamma Telescope,CTABGAN,AdaBoost,0,0.801235541535226,0.01112422324595313,2
9. MAGIC Gamma Telescope,CTABGAN,Decision Tree,0,0.7580441640378549,0.009805291733094433,2
9. MAGIC Gamma Telescope,CTABGAN,Extra Trees,0,0.810646687697161,0.00709394490136061,2
9. MAGIC Gamma Telescope,CTABGAN,Gradient Boosting,0,0.8167981072555206,0.007521755886322857,2
9. MAGIC Gamma Telescope,CTABGAN,KNN,0,0.7672975814931651,0.008753430071197627,2
9. MAGIC Gamma Telescope,CTABGAN,Logistic Regression,0,0.7834384858044163,0.007031076415732552,2
9. MAGIC Gamma Telescope,CTABGAN,MLP,0,0.7944006309148265,0.008774444468386426,2
9. MAGIC Gamma Telescope,CTABGAN,Naive Bayes,0,0.7477655099894848,0.006370463099922532,2
9. MAGIC Gamma Telescope,CTABGAN,Random Forest,0,0.8210042060988434,0.004815033151008083,2
9. MAGIC Gamma Telescope,CTABGAN,SVM-RBF,0,0.8023133543638276,0.008073491414555033,2
9. MAGIC Gamma Telescope,CTGAN,AdaBoost,0,0.7273133543638276,0.007351325369948065,2
9. MAGIC Gamma Telescope,CTGAN,Decision Tree,0,0.6712407991587803,0.01019843454741809,2
9. MAGIC Gamma Telescope,CTGAN,Extra Trees,0,0.7466351209253418,0.008172011409421016,2
9. MAGIC Gamma Telescope,CTGAN,Gradient Boosting,0,0.7284174553101999,0.01027085205494365,2
9. MAGIC Gamma Telescope,CTGAN,KNN,0,0.7134332281808622,0.009213188350463444,2
