Dataset,CTABGAN,CTGAN,CopulaGAN,ForestDiffusion,GaussianCopula,TVAE,TabDDPM,WGAN-GP
Air Quality,0.8253467073602543,0.02357770212390987,0.03682037476306311,0.0033241697867276002,0.074916165247085,0.0323699921052763,0.08510200165543935,0.0016128883887698699
Concrete,1.4758883798708848,1.204066098553926,1.1616396733945755,0.09477368882905518,0.9027790240778379,0.2608676373608873,0.20416037806209064,0.5974795082512886
Energy Efficiency,0.750810560319678,1.0294803480185721,0.9517420631043111,0.00978821274766178,0.0872007041346722,0.10023205508020512,0.05984962156992998,0.02688783840733016
Metro Interstate,2.808654123433891,0.04368245954027532,0.01104484569468713,-0.02712107256413569,0.0161029576532008,0.7584232508839392,0.41653782105027093,0.9804764582210351
Online Shopping,2.0959284305151398,0.44684660701767925,0.4377407689798072,0.027895078604658403,0.3547480059005065,0.10749622718217644,1.3935222907161224,0.028707674654451946
Real Estate,0.262146007170451,1.3128621430812681,1.0457162509290558,0.05350059417409144,0.20431523386331302,0.1760905817230426,0.47209472130306407,0.2654745053084073
