Dataset,CTABGAN,CTGAN,CopulaGAN,ForestDiffusion,GaussianCopula,TVAE,TabDDPM,WGAN-GP
Air Quality,0.8187336302634944,0.9039949435974295,0.9100680125988214,0.9041210175532587,0.7538892658400576,0.9085872481003369,0.7127442595183102,0.9229578092500269
Concrete,0.7421611009004069,0.7186925104599524,0.7176021291861499,0.8932617019690181,0.8490976018837287,0.8891154767791892,0.8209728243014119,0.8893905136487412
Energy Efficiency,0.567184303789104,0.6883471484200429,0.669743374649759,0.8089955951970357,0.8001880437833089,0.8859789889933023,0.7083436774543002,0.782964603596189
Metro Interstate,0.6917377232142858,0.7547390625,0.6422515625,0.6741781249999999,0.5787031249999999,0.8503546875,0.39124531250000005,0.4830328125
Online Shopping,0.10206358523314611,0.7137991611104509,0.7131865104156592,0.3335447883768397,0.6985660618611964,0.7473060331797947,0.3986146253733694,0.20319519519251822
Real Estate,0.8629826933861781,0.7288353960844167,0.7272583758383546,0.9343171661307622,0.8655543323682668,0.9089551650020884,0.7724790894502759,0.8770842774535156
