Dataset,CTABGAN,CTGAN,CopulaGAN,ForestDiffusion,GaussianCopula,TVAE,TabDDPM,WGAN-GP
Air Quality,0.7208024691358024,0.6577901234567902,0.6313950617283951,0.46681481481481485,1.0,0.49780246913580256,0.9001111111111111,0.5999629629629629
Concrete,0.8478395061728395,0.7916172839506173,0.8265308641975307,0.5277160493827161,0.7964197530864199,0.6982345679012346,0.7230000000000001,0.7611851851851852
Energy Efficiency,0.9067777777777779,0.7619135802469137,0.8310246913580247,0.5237901234567902,0.8809876543209876,0.6434938271604937,0.7707283950617284,0.6566172839506172
Metro Interstate,0.8264691358024692,0.6745555555555556,1.0,0.7784691358024691,1.0,0.781753086419753,0.9574320987654321,0.5420246913580247
Online Shopping,1.0,0.6038271604938272,0.6427777777777777,0.9380123456790124,0.5802469135802469,0.7921234567901234,0.8378395061728394,0.5824938271604938
Real Estate,0.6520864197530865,0.9158024691358022,0.9169259259259259,0.5068024691358025,0.9422222222222224,0.8817407407407407,0.7248888888888889,0.791679012345679
