Dataset,CTABGAN,CTGAN,CopulaGAN,ForestDiffusion,GaussianCopula,TVAE,TabDDPM,WGAN-GP
Adult,0.07258875488929106,0.04048240715064693,0.03648557496930033,0.028994380051152367,0.07570284573514426,0.07317991722396597,0.21818430087421037,0.02971175974077268
Alzheimer's,0.11707744785083452,0.43850922335409537,0.4508764279438349,-0.00437137422812296,0.12817053785613117,0.03412363552306475,0.44719772382952405,0.10084362985279445
Bank Marketing,0.01191884184217191,0.02582005660351881,0.02032614404249004,-0.00101951873228867,0.0420720938964594,0.00031080058049669034,0.08854249685349774,0.027869970808056095
CDC Diabetes,0.03232209958542957,0.00249470661196505,0.00073755015120886,-0.012629805136069669,0.024025578578308105,-0.006998215760207591,0.0425709098268532,0.00533816905388308
Cancer,0.13103769248905028,0.3009039655517452,0.3424431688840793,-0.00954679714359955,0.1484156094876667,-6.0323611094240116e-05,0.4623729959626431,0.05960736560013621
Forest Cover,0.3025939879920537,0.37852845570803123,0.38278158305119453,0.05744990987589358,0.23566685494330813,0.08450876388266011,0.36626266181813855,0.29703114139115266
MAGIC Gamma,0.040672555651801875,0.07441503721391289,0.08677248493626583,0.043295158615128025,0.09434999906825929,0.060720001745269814,0.2271525843023005,0.0366309272562058
Mushroom,0.25554144468133794,0.3217749961134654,0.31733503938630225,0.22408287104081165,0.3200597875159373,0.1965526010023195,0.3973195428976994,0.2480568675745153
Wine Quality,0.15034170835728766,0.18531292994864787,0.1605085582766661,0.13441735561434603,0.27590788136877864,0.13127753810185433,0.2843989067084357,0.1600498586142831
