Dataset,CTABGAN,CTGAN,CopulaGAN,ForestDiffusion,GaussianCopula,TVAE,TabDDPM,WGAN-GP
Adult,0.7486666666666667,0.6206543209876543,0.6227777777777778,0.9720864197530865,0.891753086419753,0.9997283950617284,1.0,0.549111111111111
Alzheimer's,0.91083645443196,0.8475530586766542,0.844943820224719,0.47184769038701624,0.9403245942571784,0.8344444444444445,0.8266666666666668,0.862821473158552
Bank Marketing,0.9104814814814816,0.5937283950617284,0.5951851851851852,0.5583209876543209,0.5633333333333334,0.9060123456790123,0.9992962962962963,0.5607407407407408
CDC Diabetes,0.9076543209876542,0.7001358024691359,0.6843703703703704,0.501358024691358,0.8493827160493825,0.6953271604938273,0.8648271604938271,0.5356049382716049
Cancer,0.8563950617283951,0.9909012345679014,0.998098765432099,0.46796296296296297,0.7532962962962964,0.7503086419753087,0.9957654320987656,0.8667037037037038
Forest Cover,1.0,0.8714444444444445,0.8863950617283951,0.7909876543209876,0.5166666666666666,0.742074074074074,0.9634444444444444,0.6339012345679013
MAGIC Gamma,0.5793086419753085,0.6731604938271605,0.6882222222222222,0.5119382716049382,0.5025925925925927,0.6482962962962963,0.5356296296296297,0.656604938271605
Mushroom,0.6270246913580246,0.641074074074074,0.6435185185185185,0.9917777777777778,0.4569135802469136,0.9103827160493827,1.0,1.0
Wine Quality,0.9924691358024692,0.7512469135802469,0.7005802469135803,0.9965432098765433,0.6899999999999998,0.7491975308641975,0.9950987654320986,0.7104074074074075
