n,pearson_r,pearson_p,spearman_rho,spearman_p,r2,slope,intercept,interpretation,Figure,X,Y,Level
8,0.48347675138506163,0.22484056582774423,0.04761904761904763,0.9108491685195836,0.2337497691298527,0.45126685534872807,0.3190000918670097,No statistically significant relationship (p ≥ 0.05).,Figure01_fidelity_vs_utility_Accuracy,Fidelity,Utility,primary
8,-0.19231048676215945,0.6482095500386741,-0.4047619047619048,0.3198886412288162,0.036983323318698705,-0.20654635290719217,0.8049874615461604,No statistically significant relationship (p ≥ 0.05).,Figure02_privacy_vs_utility_Accuracy,Privacy,Utility,primary
8,0.6510655727282053,0.08035562103916914,0.5952380952380953,0.11952980613879259,0.423886379991906,0.749171855316536,0.3173866192345749,No statistically significant relationship (p ≥ 0.05).,Figure03_fidelity_vs_privacy_Accuracy,Privacy,Fidelity,primary
160,0.45479534336775906,1.526892133966574e-09,0.5336415815844076,3.708130505003968e-13,0.20683880434899787,0.48193084125713864,0.2948098253356109,Moderate positive correlation.,FigureS01_fidelity_vs_utility_Accuracy,Fidelity,Utility,supplementary
160,0.16471440475408278,0.0373979532773529,0.20166929671961317,0.010549834904722818,0.027130835133491807,0.15257047554447237,0.5789753328623506,Very weak positive correlation.,FigureS02_privacy_vs_utility_Accuracy,Privacy,Utility,supplementary
160,0.25901740276157864,0.0009420725971359556,0.1309786962394204,0.0987602831792562,0.06709001493335384,0.2264118495016178,0.6463884714017253,Weak positive correlation.,FigureS03_fidelity_vs_privacy_Accuracy,Privacy,Fidelity,supplementary
