dataset,dataset_id,generator,seed,split_seed,n_synthetic_samples,n_train,n_test,task,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,metric_category,metric_name,metric_value
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Fidelity,Quality_Score,0.8664644771488004
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Fidelity,KS_Complement,0.8690578754578753
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Fidelity,Wasserstein_Distance,8.330919436962121
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Fidelity,MMD,0.023253972205374396
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Accuracy_TRTR,0.9581871345029239
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Accuracy_TSTR,0.957309941520468
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Accuracy_Gap,0.000877192982455921
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,F1_TRTR,0.9579899186677385
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,F1_TSTR,0.9577981885079474
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,F1_Gap,0.00019173015979112584
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Precision_TRTR,0.9585588829450999
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Precision_TSTR,0.963519464499907
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Precision_Gap,-0.004960581554807053
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Recall_TRTR,0.9581871345029239
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Recall_TSTR,0.957309941520468
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,Recall_Gap,0.000877192982455921
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,ROC_AUC_TRTR,0.9709325396825398
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,ROC_AUC_TSTR,0.9738150352733687
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Utility,ROC_AUC_Gap,-0.0028824955908288707
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Privacy,Mahalanobis_Distance,45.80583068698727
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Privacy,Mean_Distance,45.80583068698727
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Privacy,Median_Distance,34.13316762787183
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Privacy,NNDR,0.9516581269821618
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Privacy,MIA_AUC,0.7209876543209877
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Compute,training_time_seconds,12.512129039037973
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Compute,generation_time_seconds,0.0
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Compute,evaluation_time_seconds,6.194203899009153
Cancer,cancer,TVAE,123,42,1000,455,114,classification,12.512129039037973,0.0,6.194203899009153,18.71685807988979,Compute,total_time_seconds,18.71685807988979
