dataset_id,problem_type,generator,seed,batch,batch_label
adult,classification,CTABGAN,91,2nd_batch,2nd batch
adult,classification,CTGAN,91,2nd_batch,2nd batch
adult,classification,CopulaGAN,91,2nd_batch,2nd batch
adult,classification,ForestDiffusion,91,2nd_batch,2nd batch
adult,classification,GaussianCopula,91,2nd_batch,2nd batch
adult,classification,TVAE,91,2nd_batch,2nd batch
adult,classification,TabDDPM,91,2nd_batch,2nd batch
adult,classification,WGAN_GP,91,2nd_batch,2nd batch
alzhimers,classification,CTABGAN,91,2nd_batch,2nd batch
alzhimers,classification,CTGAN,91,2nd_batch,2nd batch
alzhimers,classification,CopulaGAN,91,2nd_batch,2nd batch
alzhimers,classification,ForestDiffusion,91,2nd_batch,2nd batch
alzhimers,classification,GaussianCopula,91,2nd_batch,2nd batch
alzhimers,classification,TVAE,91,2nd_batch,2nd batch
alzhimers,classification,TabDDPM,91,2nd_batch,2nd batch
alzhimers,classification,WGAN_GP,91,2nd_batch,2nd batch
bank,classification,CTABGAN,91,2nd_batch,2nd batch
bank,classification,CTGAN,91,2nd_batch,2nd batch
bank,classification,CopulaGAN,91,2nd_batch,2nd batch
bank,classification,ForestDiffusion,91,2nd_batch,2nd batch
bank,classification,GaussianCopula,91,2nd_batch,2nd batch
bank,classification,TVAE,91,2nd_batch,2nd batch
bank,classification,TabDDPM,91,2nd_batch,2nd batch
bank,classification,WGAN_GP,91,2nd_batch,2nd batch
cancer,classification,CTABGAN,91,2nd_batch,2nd batch
cancer,classification,CTGAN,91,2nd_batch,2nd batch
cancer,classification,CopulaGAN,91,2nd_batch,2nd batch
cancer,classification,ForestDiffusion,91,2nd_batch,2nd batch
cancer,classification,GaussianCopula,91,2nd_batch,2nd batch
cancer,classification,TVAE,91,2nd_batch,2nd batch
cancer,classification,TabDDPM,91,2nd_batch,2nd batch
cancer,classification,WGAN_GP,91,2nd_batch,2nd batch
cdc_diabetes,classification,CTABGAN,91,2nd_batch,2nd batch
cdc_diabetes,classification,CTGAN,91,2nd_batch,2nd batch
cdc_diabetes,classification,CopulaGAN,91,2nd_batch,2nd batch
cdc_diabetes,classification,ForestDiffusion,91,2nd_batch,2nd batch
cdc_diabetes,classification,GaussianCopula,91,2nd_batch,2nd batch
cdc_diabetes,classification,TVAE,91,2nd_batch,2nd batch
cdc_diabetes,classification,TabDDPM,91,2nd_batch,2nd batch
cdc_diabetes,classification,WGAN_GP,91,2nd_batch,2nd batch
forest_cover,classification,CTABGAN,91,2nd_batch,2nd batch
forest_cover,classification,CTGAN,91,2nd_batch,2nd batch
forest_cover,classification,CopulaGAN,91,2nd_batch,2nd batch
forest_cover,classification,ForestDiffusion,91,2nd_batch,2nd batch
forest_cover,classification,GaussianCopula,91,2nd_batch,2nd batch
forest_cover,classification,TVAE,91,2nd_batch,2nd batch
forest_cover,classification,TabDDPM,91,2nd_batch,2nd batch
forest_cover,classification,WGAN_GP,91,2nd_batch,2nd batch
magic,classification,CTABGAN,91,2nd_batch,2nd batch
magic,classification,CTGAN,91,2nd_batch,2nd batch
magic,classification,CopulaGAN,91,2nd_batch,2nd batch
magic,classification,ForestDiffusion,91,2nd_batch,2nd batch
magic,classification,GaussianCopula,91,2nd_batch,2nd batch
magic,classification,TVAE,91,2nd_batch,2nd batch
magic,classification,TabDDPM,91,2nd_batch,2nd batch
magic,classification,WGAN_GP,91,2nd_batch,2nd batch
mushroom,classification,CTABGAN,91,2nd_batch,2nd batch
mushroom,classification,CTGAN,91,2nd_batch,2nd batch
mushroom,classification,CopulaGAN,91,2nd_batch,2nd batch
mushroom,classification,ForestDiffusion,91,2nd_batch,2nd batch
mushroom,classification,GaussianCopula,91,2nd_batch,2nd batch
mushroom,classification,TVAE,91,2nd_batch,2nd batch
mushroom,classification,TabDDPM,91,2nd_batch,2nd batch
mushroom,classification,WGAN_GP,91,2nd_batch,2nd batch
wine,classification,CTABGAN,91,2nd_batch,2nd batch
wine,classification,CTGAN,91,2nd_batch,2nd batch
wine,classification,CopulaGAN,91,2nd_batch,2nd batch
wine,classification,ForestDiffusion,91,2nd_batch,2nd batch
wine,classification,GaussianCopula,91,2nd_batch,2nd batch
wine,classification,TVAE,91,2nd_batch,2nd batch
wine,classification,TabDDPM,91,2nd_batch,2nd batch
wine,classification,WGAN_GP,91,2nd_batch,2nd batch
air_quality,regression,CTABGAN,91,2nd_batch,2nd batch
air_quality,regression,CTGAN,91,2nd_batch,2nd batch
air_quality,regression,CopulaGAN,91,2nd_batch,2nd batch
air_quality,regression,ForestDiffusion,91,2nd_batch,2nd batch
air_quality,regression,GaussianCopula,91,2nd_batch,2nd batch
air_quality,regression,TVAE,91,2nd_batch,2nd batch
air_quality,regression,TabDDPM,91,2nd_batch,2nd batch
air_quality,regression,WGAN_GP,91,2nd_batch,2nd batch
concrete,regression,CTABGAN,91,2nd_batch,2nd batch
concrete,regression,CTGAN,91,2nd_batch,2nd batch
concrete,regression,CopulaGAN,91,2nd_batch,2nd batch
concrete,regression,ForestDiffusion,91,2nd_batch,2nd batch
concrete,regression,GaussianCopula,91,2nd_batch,2nd batch
concrete,regression,TVAE,91,2nd_batch,2nd batch
concrete,regression,TabDDPM,91,2nd_batch,2nd batch
concrete,regression,WGAN_GP,91,2nd_batch,2nd batch
energy_efficiency,regression,CTABGAN,91,2nd_batch,2nd batch
energy_efficiency,regression,CTGAN,91,2nd_batch,2nd batch
energy_efficiency,regression,CopulaGAN,91,2nd_batch,2nd batch
energy_efficiency,regression,ForestDiffusion,91,2nd_batch,2nd batch
energy_efficiency,regression,GaussianCopula,91,2nd_batch,2nd batch
energy_efficiency,regression,TVAE,91,2nd_batch,2nd batch
energy_efficiency,regression,TabDDPM,91,2nd_batch,2nd batch
energy_efficiency,regression,WGAN_GP,91,2nd_batch,2nd batch
metro,regression,CTABGAN,91,2nd_batch,2nd batch
metro,regression,CTGAN,91,2nd_batch,2nd batch
metro,regression,CopulaGAN,91,2nd_batch,2nd batch
metro,regression,ForestDiffusion,91,2nd_batch,2nd batch
metro,regression,GaussianCopula,91,2nd_batch,2nd batch
metro,regression,TVAE,91,2nd_batch,2nd batch
metro,regression,TabDDPM,91,2nd_batch,2nd batch
metro,regression,WGAN_GP,91,2nd_batch,2nd batch
online_shopping,regression,CTABGAN,91,2nd_batch,2nd batch
online_shopping,regression,CTGAN,91,2nd_batch,2nd batch
online_shopping,regression,CopulaGAN,91,2nd_batch,2nd batch
online_shopping,regression,ForestDiffusion,91,2nd_batch,2nd batch
online_shopping,regression,GaussianCopula,91,2nd_batch,2nd batch
online_shopping,regression,TVAE,91,2nd_batch,2nd batch
online_shopping,regression,TabDDPM,91,2nd_batch,2nd batch
online_shopping,regression,WGAN_GP,91,2nd_batch,2nd batch
real_estate,regression,CTABGAN,91,2nd_batch,2nd batch
real_estate,regression,CTGAN,91,2nd_batch,2nd batch
real_estate,regression,CopulaGAN,91,2nd_batch,2nd batch
real_estate,regression,ForestDiffusion,91,2nd_batch,2nd batch
real_estate,regression,GaussianCopula,91,2nd_batch,2nd batch
real_estate,regression,TVAE,91,2nd_batch,2nd batch
real_estate,regression,TabDDPM,91,2nd_batch,2nd batch
real_estate,regression,WGAN_GP,91,2nd_batch,2nd batch
adult,classification,CTABGAN,2025,2nd_batch,2nd batch
adult,classification,CTGAN,2025,2nd_batch,2nd batch
adult,classification,CopulaGAN,2025,2nd_batch,2nd batch
adult,classification,ForestDiffusion,2025,2nd_batch,2nd batch
adult,classification,GaussianCopula,2025,2nd_batch,2nd batch
adult,classification,TVAE,2025,2nd_batch,2nd batch
adult,classification,TabDDPM,2025,2nd_batch,2nd batch
adult,classification,WGAN_GP,2025,2nd_batch,2nd batch
alzhimers,classification,CTABGAN,2025,2nd_batch,2nd batch
alzhimers,classification,CTGAN,2025,2nd_batch,2nd batch
alzhimers,classification,CopulaGAN,2025,2nd_batch,2nd batch
alzhimers,classification,ForestDiffusion,2025,2nd_batch,2nd batch
alzhimers,classification,GaussianCopula,2025,2nd_batch,2nd batch
alzhimers,classification,TVAE,2025,2nd_batch,2nd batch
alzhimers,classification,TabDDPM,2025,2nd_batch,2nd batch
alzhimers,classification,WGAN_GP,2025,2nd_batch,2nd batch
bank,classification,CTABGAN,2025,2nd_batch,2nd batch
bank,classification,CTGAN,2025,2nd_batch,2nd batch
bank,classification,CopulaGAN,2025,2nd_batch,2nd batch
bank,classification,ForestDiffusion,2025,2nd_batch,2nd batch
bank,classification,GaussianCopula,2025,2nd_batch,2nd batch
bank,classification,TVAE,2025,2nd_batch,2nd batch
bank,classification,TabDDPM,2025,2nd_batch,2nd batch
bank,classification,WGAN_GP,2025,2nd_batch,2nd batch
cancer,classification,CTABGAN,2025,2nd_batch,2nd batch
cancer,classification,CTGAN,2025,2nd_batch,2nd batch
cancer,classification,CopulaGAN,2025,2nd_batch,2nd batch
cancer,classification,ForestDiffusion,2025,2nd_batch,2nd batch
cancer,classification,GaussianCopula,2025,2nd_batch,2nd batch
cancer,classification,TVAE,2025,2nd_batch,2nd batch
cancer,classification,TabDDPM,2025,2nd_batch,2nd batch
cancer,classification,WGAN_GP,2025,2nd_batch,2nd batch
cdc_diabetes,classification,CTABGAN,2025,2nd_batch,2nd batch
cdc_diabetes,classification,CTGAN,2025,2nd_batch,2nd batch
cdc_diabetes,classification,CopulaGAN,2025,2nd_batch,2nd batch
cdc_diabetes,classification,ForestDiffusion,2025,2nd_batch,2nd batch
cdc_diabetes,classification,GaussianCopula,2025,2nd_batch,2nd batch
cdc_diabetes,classification,TVAE,2025,2nd_batch,2nd batch
cdc_diabetes,classification,TabDDPM,2025,2nd_batch,2nd batch
cdc_diabetes,classification,WGAN_GP,2025,2nd_batch,2nd batch
forest_cover,classification,CTABGAN,2025,2nd_batch,2nd batch
forest_cover,classification,CTGAN,2025,2nd_batch,2nd batch
forest_cover,classification,CopulaGAN,2025,2nd_batch,2nd batch
forest_cover,classification,ForestDiffusion,2025,2nd_batch,2nd batch
forest_cover,classification,GaussianCopula,2025,2nd_batch,2nd batch
forest_cover,classification,TVAE,2025,2nd_batch,2nd batch
forest_cover,classification,TabDDPM,2025,2nd_batch,2nd batch
forest_cover,classification,WGAN_GP,2025,2nd_batch,2nd batch
magic,classification,CTABGAN,2025,2nd_batch,2nd batch
magic,classification,CTGAN,2025,2nd_batch,2nd batch
magic,classification,CopulaGAN,2025,2nd_batch,2nd batch
magic,classification,ForestDiffusion,2025,2nd_batch,2nd batch
magic,classification,GaussianCopula,2025,2nd_batch,2nd batch
magic,classification,TVAE,2025,2nd_batch,2nd batch
magic,classification,TabDDPM,2025,2nd_batch,2nd batch
magic,classification,WGAN_GP,2025,2nd_batch,2nd batch
mushroom,classification,CTABGAN,2025,2nd_batch,2nd batch
mushroom,classification,CTGAN,2025,2nd_batch,2nd batch
mushroom,classification,CopulaGAN,2025,2nd_batch,2nd batch
mushroom,classification,ForestDiffusion,2025,2nd_batch,2nd batch
mushroom,classification,GaussianCopula,2025,2nd_batch,2nd batch
mushroom,classification,TVAE,2025,2nd_batch,2nd batch
mushroom,classification,TabDDPM,2025,2nd_batch,2nd batch
mushroom,classification,WGAN_GP,2025,2nd_batch,2nd batch
wine,classification,CTABGAN,2025,2nd_batch,2nd batch
wine,classification,CTGAN,2025,2nd_batch,2nd batch
wine,classification,CopulaGAN,2025,2nd_batch,2nd batch
wine,classification,ForestDiffusion,2025,2nd_batch,2nd batch
wine,classification,GaussianCopula,2025,2nd_batch,2nd batch
wine,classification,TVAE,2025,2nd_batch,2nd batch
wine,classification,TabDDPM,2025,2nd_batch,2nd batch
wine,classification,WGAN_GP,2025,2nd_batch,2nd batch
air_quality,regression,CTABGAN,2025,2nd_batch,2nd batch
air_quality,regression,CTGAN,2025,2nd_batch,2nd batch
air_quality,regression,CopulaGAN,2025,2nd_batch,2nd batch
air_quality,regression,ForestDiffusion,2025,2nd_batch,2nd batch
air_quality,regression,GaussianCopula,2025,2nd_batch,2nd batch
air_quality,regression,TVAE,2025,2nd_batch,2nd batch
air_quality,regression,TabDDPM,2025,2nd_batch,2nd batch
air_quality,regression,WGAN_GP,2025,2nd_batch,2nd batch
concrete,regression,CTABGAN,2025,2nd_batch,2nd batch
concrete,regression,CTGAN,2025,2nd_batch,2nd batch
concrete,regression,CopulaGAN,2025,2nd_batch,2nd batch
concrete,regression,ForestDiffusion,2025,2nd_batch,2nd batch
concrete,regression,GaussianCopula,2025,2nd_batch,2nd batch
concrete,regression,TVAE,2025,2nd_batch,2nd batch
concrete,regression,TabDDPM,2025,2nd_batch,2nd batch
concrete,regression,WGAN_GP,2025,2nd_batch,2nd batch
energy_efficiency,regression,CTABGAN,2025,2nd_batch,2nd batch
energy_efficiency,regression,CTGAN,2025,2nd_batch,2nd batch
energy_efficiency,regression,CopulaGAN,2025,2nd_batch,2nd batch
energy_efficiency,regression,ForestDiffusion,2025,2nd_batch,2nd batch
energy_efficiency,regression,GaussianCopula,2025,2nd_batch,2nd batch
energy_efficiency,regression,TVAE,2025,2nd_batch,2nd batch
energy_efficiency,regression,TabDDPM,2025,2nd_batch,2nd batch
energy_efficiency,regression,WGAN_GP,2025,2nd_batch,2nd batch
metro,regression,CTABGAN,2025,2nd_batch,2nd batch
metro,regression,CTGAN,2025,2nd_batch,2nd batch
metro,regression,CopulaGAN,2025,2nd_batch,2nd batch
metro,regression,ForestDiffusion,2025,2nd_batch,2nd batch
metro,regression,GaussianCopula,2025,2nd_batch,2nd batch
metro,regression,TVAE,2025,2nd_batch,2nd batch
metro,regression,TabDDPM,2025,2nd_batch,2nd batch
metro,regression,WGAN_GP,2025,2nd_batch,2nd batch
online_shopping,regression,CTABGAN,2025,2nd_batch,2nd batch
online_shopping,regression,CTGAN,2025,2nd_batch,2nd batch
online_shopping,regression,CopulaGAN,2025,2nd_batch,2nd batch
online_shopping,regression,ForestDiffusion,2025,2nd_batch,2nd batch
online_shopping,regression,GaussianCopula,2025,2nd_batch,2nd batch
online_shopping,regression,TVAE,2025,2nd_batch,2nd batch
online_shopping,regression,TabDDPM,2025,2nd_batch,2nd batch
online_shopping,regression,WGAN_GP,2025,2nd_batch,2nd batch
real_estate,regression,CTABGAN,2025,2nd_batch,2nd batch
real_estate,regression,CTGAN,2025,2nd_batch,2nd batch
real_estate,regression,CopulaGAN,2025,2nd_batch,2nd batch
real_estate,regression,ForestDiffusion,2025,2nd_batch,2nd batch
real_estate,regression,GaussianCopula,2025,2nd_batch,2nd batch
real_estate,regression,TVAE,2025,2nd_batch,2nd batch
real_estate,regression,TabDDPM,2025,2nd_batch,2nd batch
real_estate,regression,WGAN_GP,2025,2nd_batch,2nd batch
adult,classification,CTABGAN,55,3rd_batch,3rd batch
adult,classification,CTGAN,55,3rd_batch,3rd batch
adult,classification,CopulaGAN,55,3rd_batch,3rd batch
adult,classification,ForestDiffusion,55,3rd_batch,3rd batch
adult,classification,GaussianCopula,55,3rd_batch,3rd batch
adult,classification,TVAE,55,3rd_batch,3rd batch
adult,classification,TabDDPM,55,3rd_batch,3rd batch
adult,classification,WGAN_GP,55,3rd_batch,3rd batch
alzhimers,classification,CTABGAN,55,3rd_batch,3rd batch
alzhimers,classification,CTGAN,55,3rd_batch,3rd batch
alzhimers,classification,CopulaGAN,55,3rd_batch,3rd batch
alzhimers,classification,ForestDiffusion,55,3rd_batch,3rd batch
alzhimers,classification,GaussianCopula,55,3rd_batch,3rd batch
alzhimers,classification,TVAE,55,3rd_batch,3rd batch
alzhimers,classification,TabDDPM,55,3rd_batch,3rd batch
alzhimers,classification,WGAN_GP,55,3rd_batch,3rd batch
bank,classification,CTABGAN,55,3rd_batch,3rd batch
bank,classification,CTGAN,55,3rd_batch,3rd batch
bank,classification,CopulaGAN,55,3rd_batch,3rd batch
bank,classification,ForestDiffusion,55,3rd_batch,3rd batch
bank,classification,GaussianCopula,55,3rd_batch,3rd batch
bank,classification,TVAE,55,3rd_batch,3rd batch
bank,classification,TabDDPM,55,3rd_batch,3rd batch
bank,classification,WGAN_GP,55,3rd_batch,3rd batch
cancer,classification,CTABGAN,55,3rd_batch,3rd batch
cancer,classification,CTGAN,55,3rd_batch,3rd batch
cancer,classification,CopulaGAN,55,3rd_batch,3rd batch
cancer,classification,ForestDiffusion,55,3rd_batch,3rd batch
cancer,classification,GaussianCopula,55,3rd_batch,3rd batch
cancer,classification,TVAE,55,3rd_batch,3rd batch
cancer,classification,TabDDPM,55,3rd_batch,3rd batch
cancer,classification,WGAN_GP,55,3rd_batch,3rd batch
cdc_diabetes,classification,CTABGAN,55,3rd_batch,3rd batch
cdc_diabetes,classification,CTGAN,55,3rd_batch,3rd batch
cdc_diabetes,classification,CopulaGAN,55,3rd_batch,3rd batch
cdc_diabetes,classification,ForestDiffusion,55,3rd_batch,3rd batch
cdc_diabetes,classification,GaussianCopula,55,3rd_batch,3rd batch
cdc_diabetes,classification,TVAE,55,3rd_batch,3rd batch
cdc_diabetes,classification,TabDDPM,55,3rd_batch,3rd batch
cdc_diabetes,classification,WGAN_GP,55,3rd_batch,3rd batch
forest_cover,classification,CTABGAN,55,3rd_batch,3rd batch
forest_cover,classification,CTGAN,55,3rd_batch,3rd batch
forest_cover,classification,CopulaGAN,55,3rd_batch,3rd batch
forest_cover,classification,ForestDiffusion,55,3rd_batch,3rd batch
forest_cover,classification,GaussianCopula,55,3rd_batch,3rd batch
forest_cover,classification,TVAE,55,3rd_batch,3rd batch
forest_cover,classification,TabDDPM,55,3rd_batch,3rd batch
forest_cover,classification,WGAN_GP,55,3rd_batch,3rd batch
magic,classification,CTABGAN,55,3rd_batch,3rd batch
magic,classification,CTGAN,55,3rd_batch,3rd batch
magic,classification,CopulaGAN,55,3rd_batch,3rd batch
magic,classification,ForestDiffusion,55,3rd_batch,3rd batch
magic,classification,GaussianCopula,55,3rd_batch,3rd batch
magic,classification,TVAE,55,3rd_batch,3rd batch
magic,classification,TabDDPM,55,3rd_batch,3rd batch
magic,classification,WGAN_GP,55,3rd_batch,3rd batch
mushroom,classification,CTABGAN,55,3rd_batch,3rd batch
mushroom,classification,CTGAN,55,3rd_batch,3rd batch
mushroom,classification,CopulaGAN,55,3rd_batch,3rd batch
mushroom,classification,ForestDiffusion,55,3rd_batch,3rd batch
mushroom,classification,GaussianCopula,55,3rd_batch,3rd batch
mushroom,classification,TVAE,55,3rd_batch,3rd batch
mushroom,classification,TabDDPM,55,3rd_batch,3rd batch
mushroom,classification,WGAN_GP,55,3rd_batch,3rd batch
wine,classification,CTABGAN,55,3rd_batch,3rd batch
wine,classification,CTGAN,55,3rd_batch,3rd batch
wine,classification,CopulaGAN,55,3rd_batch,3rd batch
wine,classification,ForestDiffusion,55,3rd_batch,3rd batch
wine,classification,GaussianCopula,55,3rd_batch,3rd batch
wine,classification,TVAE,55,3rd_batch,3rd batch
wine,classification,TabDDPM,55,3rd_batch,3rd batch
wine,classification,WGAN_GP,55,3rd_batch,3rd batch
air_quality,regression,CTABGAN,55,3rd_batch,3rd batch
air_quality,regression,CTGAN,55,3rd_batch,3rd batch
air_quality,regression,CopulaGAN,55,3rd_batch,3rd batch
air_quality,regression,ForestDiffusion,55,3rd_batch,3rd batch
air_quality,regression,GaussianCopula,55,3rd_batch,3rd batch
air_quality,regression,TVAE,55,3rd_batch,3rd batch
air_quality,regression,TabDDPM,55,3rd_batch,3rd batch
air_quality,regression,WGAN_GP,55,3rd_batch,3rd batch
concrete,regression,CTABGAN,55,3rd_batch,3rd batch
concrete,regression,CTGAN,55,3rd_batch,3rd batch
concrete,regression,CopulaGAN,55,3rd_batch,3rd batch
concrete,regression,ForestDiffusion,55,3rd_batch,3rd batch
concrete,regression,GaussianCopula,55,3rd_batch,3rd batch
concrete,regression,TVAE,55,3rd_batch,3rd batch
concrete,regression,TabDDPM,55,3rd_batch,3rd batch
concrete,regression,WGAN_GP,55,3rd_batch,3rd batch
energy_efficiency,regression,CTABGAN,55,3rd_batch,3rd batch
energy_efficiency,regression,CTGAN,55,3rd_batch,3rd batch
energy_efficiency,regression,CopulaGAN,55,3rd_batch,3rd batch
energy_efficiency,regression,ForestDiffusion,55,3rd_batch,3rd batch
energy_efficiency,regression,GaussianCopula,55,3rd_batch,3rd batch
energy_efficiency,regression,TVAE,55,3rd_batch,3rd batch
energy_efficiency,regression,TabDDPM,55,3rd_batch,3rd batch
energy_efficiency,regression,WGAN_GP,55,3rd_batch,3rd batch
metro,regression,CTABGAN,55,3rd_batch,3rd batch
metro,regression,CTGAN,55,3rd_batch,3rd batch
metro,regression,CopulaGAN,55,3rd_batch,3rd batch
metro,regression,ForestDiffusion,55,3rd_batch,3rd batch
metro,regression,GaussianCopula,55,3rd_batch,3rd batch
metro,regression,TVAE,55,3rd_batch,3rd batch
metro,regression,TabDDPM,55,3rd_batch,3rd batch
metro,regression,WGAN_GP,55,3rd_batch,3rd batch
online_shopping,regression,CTABGAN,55,3rd_batch,3rd batch
online_shopping,regression,CTGAN,55,3rd_batch,3rd batch
online_shopping,regression,CopulaGAN,55,3rd_batch,3rd batch
online_shopping,regression,ForestDiffusion,55,3rd_batch,3rd batch
online_shopping,regression,GaussianCopula,55,3rd_batch,3rd batch
online_shopping,regression,TVAE,55,3rd_batch,3rd batch
online_shopping,regression,TabDDPM,55,3rd_batch,3rd batch
online_shopping,regression,WGAN_GP,55,3rd_batch,3rd batch
real_estate,regression,CTABGAN,55,3rd_batch,3rd batch
real_estate,regression,CTGAN,55,3rd_batch,3rd batch
real_estate,regression,CopulaGAN,55,3rd_batch,3rd batch
real_estate,regression,ForestDiffusion,55,3rd_batch,3rd batch
real_estate,regression,GaussianCopula,55,3rd_batch,3rd batch
real_estate,regression,TVAE,55,3rd_batch,3rd batch
real_estate,regression,TabDDPM,55,3rd_batch,3rd batch
real_estate,regression,WGAN_GP,55,3rd_batch,3rd batch
adult,classification,CTABGAN,155,3rd_batch,3rd batch
adult,classification,CTGAN,155,3rd_batch,3rd batch
adult,classification,CopulaGAN,155,3rd_batch,3rd batch
adult,classification,ForestDiffusion,155,3rd_batch,3rd batch
adult,classification,GaussianCopula,155,3rd_batch,3rd batch
adult,classification,TVAE,155,3rd_batch,3rd batch
adult,classification,TabDDPM,155,3rd_batch,3rd batch
adult,classification,WGAN_GP,155,3rd_batch,3rd batch
alzhimers,classification,CTABGAN,155,3rd_batch,3rd batch
alzhimers,classification,CTGAN,155,3rd_batch,3rd batch
alzhimers,classification,CopulaGAN,155,3rd_batch,3rd batch
alzhimers,classification,ForestDiffusion,155,3rd_batch,3rd batch
alzhimers,classification,GaussianCopula,155,3rd_batch,3rd batch
alzhimers,classification,TVAE,155,3rd_batch,3rd batch
alzhimers,classification,TabDDPM,155,3rd_batch,3rd batch
alzhimers,classification,WGAN_GP,155,3rd_batch,3rd batch
bank,classification,CTABGAN,155,3rd_batch,3rd batch
bank,classification,CTGAN,155,3rd_batch,3rd batch
bank,classification,CopulaGAN,155,3rd_batch,3rd batch
bank,classification,ForestDiffusion,155,3rd_batch,3rd batch
bank,classification,GaussianCopula,155,3rd_batch,3rd batch
bank,classification,TVAE,155,3rd_batch,3rd batch
bank,classification,TabDDPM,155,3rd_batch,3rd batch
bank,classification,WGAN_GP,155,3rd_batch,3rd batch
cancer,classification,CTABGAN,155,3rd_batch,3rd batch
cancer,classification,CTGAN,155,3rd_batch,3rd batch
cancer,classification,CopulaGAN,155,3rd_batch,3rd batch
cancer,classification,ForestDiffusion,155,3rd_batch,3rd batch
cancer,classification,GaussianCopula,155,3rd_batch,3rd batch
cancer,classification,TVAE,155,3rd_batch,3rd batch
cancer,classification,TabDDPM,155,3rd_batch,3rd batch
cancer,classification,WGAN_GP,155,3rd_batch,3rd batch
cdc_diabetes,classification,CTABGAN,155,3rd_batch,3rd batch
cdc_diabetes,classification,CTGAN,155,3rd_batch,3rd batch
cdc_diabetes,classification,CopulaGAN,155,3rd_batch,3rd batch
cdc_diabetes,classification,ForestDiffusion,155,3rd_batch,3rd batch
cdc_diabetes,classification,GaussianCopula,155,3rd_batch,3rd batch
cdc_diabetes,classification,TVAE,155,3rd_batch,3rd batch
cdc_diabetes,classification,TabDDPM,155,3rd_batch,3rd batch
cdc_diabetes,classification,WGAN_GP,155,3rd_batch,3rd batch
forest_cover,classification,CTABGAN,155,3rd_batch,3rd batch
forest_cover,classification,CTGAN,155,3rd_batch,3rd batch
forest_cover,classification,CopulaGAN,155,3rd_batch,3rd batch
forest_cover,classification,ForestDiffusion,155,3rd_batch,3rd batch
forest_cover,classification,GaussianCopula,155,3rd_batch,3rd batch
forest_cover,classification,TVAE,155,3rd_batch,3rd batch
forest_cover,classification,TabDDPM,155,3rd_batch,3rd batch
forest_cover,classification,WGAN_GP,155,3rd_batch,3rd batch
magic,classification,CTABGAN,155,3rd_batch,3rd batch
magic,classification,CTGAN,155,3rd_batch,3rd batch
magic,classification,CopulaGAN,155,3rd_batch,3rd batch
magic,classification,ForestDiffusion,155,3rd_batch,3rd batch
magic,classification,GaussianCopula,155,3rd_batch,3rd batch
magic,classification,TVAE,155,3rd_batch,3rd batch
magic,classification,TabDDPM,155,3rd_batch,3rd batch
magic,classification,WGAN_GP,155,3rd_batch,3rd batch
mushroom,classification,CTABGAN,155,3rd_batch,3rd batch
mushroom,classification,CTGAN,155,3rd_batch,3rd batch
mushroom,classification,CopulaGAN,155,3rd_batch,3rd batch
mushroom,classification,ForestDiffusion,155,3rd_batch,3rd batch
mushroom,classification,GaussianCopula,155,3rd_batch,3rd batch
mushroom,classification,TVAE,155,3rd_batch,3rd batch
mushroom,classification,TabDDPM,155,3rd_batch,3rd batch
mushroom,classification,WGAN_GP,155,3rd_batch,3rd batch
wine,classification,CTABGAN,155,3rd_batch,3rd batch
wine,classification,CTGAN,155,3rd_batch,3rd batch
wine,classification,CopulaGAN,155,3rd_batch,3rd batch
wine,classification,ForestDiffusion,155,3rd_batch,3rd batch
wine,classification,GaussianCopula,155,3rd_batch,3rd batch
wine,classification,TVAE,155,3rd_batch,3rd batch
wine,classification,TabDDPM,155,3rd_batch,3rd batch
wine,classification,WGAN_GP,155,3rd_batch,3rd batch
air_quality,regression,CTABGAN,155,3rd_batch,3rd batch
air_quality,regression,CTGAN,155,3rd_batch,3rd batch
air_quality,regression,CopulaGAN,155,3rd_batch,3rd batch
air_quality,regression,ForestDiffusion,155,3rd_batch,3rd batch
air_quality,regression,GaussianCopula,155,3rd_batch,3rd batch
air_quality,regression,TVAE,155,3rd_batch,3rd batch
air_quality,regression,TabDDPM,155,3rd_batch,3rd batch
air_quality,regression,WGAN_GP,155,3rd_batch,3rd batch
concrete,regression,CTABGAN,155,3rd_batch,3rd batch
concrete,regression,CTGAN,155,3rd_batch,3rd batch
concrete,regression,CopulaGAN,155,3rd_batch,3rd batch
concrete,regression,ForestDiffusion,155,3rd_batch,3rd batch
concrete,regression,GaussianCopula,155,3rd_batch,3rd batch
concrete,regression,TVAE,155,3rd_batch,3rd batch
concrete,regression,TabDDPM,155,3rd_batch,3rd batch
concrete,regression,WGAN_GP,155,3rd_batch,3rd batch
energy_efficiency,regression,CTABGAN,155,3rd_batch,3rd batch
energy_efficiency,regression,CTGAN,155,3rd_batch,3rd batch
energy_efficiency,regression,CopulaGAN,155,3rd_batch,3rd batch
energy_efficiency,regression,ForestDiffusion,155,3rd_batch,3rd batch
energy_efficiency,regression,GaussianCopula,155,3rd_batch,3rd batch
energy_efficiency,regression,TVAE,155,3rd_batch,3rd batch
energy_efficiency,regression,TabDDPM,155,3rd_batch,3rd batch
energy_efficiency,regression,WGAN_GP,155,3rd_batch,3rd batch
metro,regression,CTABGAN,155,3rd_batch,3rd batch
metro,regression,CTGAN,155,3rd_batch,3rd batch
metro,regression,CopulaGAN,155,3rd_batch,3rd batch
metro,regression,ForestDiffusion,155,3rd_batch,3rd batch
