Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,TaskType,Category,MetricValue,SourceFile
1. Cancer,CTGAN,,utility,Accuracy,0.9789473684210526,0.9789473684210526,0.009768007654087744,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9789473684210526,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.7912280701754387,0.7912280701754387,0.0128920512778062,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.7912280701754387,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.18771929824561384,0.18771929824561384,0.0128920512778062,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.7912280701754387,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9707868770215718,0.9707868770215718,0.0137941861874265,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9707868770215718,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.7657846423459664,0.7657846423459664,0.01159782677494995,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.7657846423459664,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.2050022346756054,0.2050022346756054,0.01159782677494995,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.7657846423459664,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.9901768962744573,0.9901768962744573,0.01203823054760635,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9901768962744573,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.6535649630917597,0.6535649630917597,0.01919003519494301,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.6535649630917597,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.33661193318269755,0.33661193318269755,0.01919003519494301,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.6535649630917597,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9523809523809523,0.9523809523809523,0.02129588549999798,Logistic Regression,,,0,0.0,100,TRTR,classification,Utility,0.9523809523809523,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9261904761904762,0.9261904761904762,0.03095238095238095,Logistic Regression,,,0,0.0,100,TSTR,classification,Utility,0.9261904761904762,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.026190476190476097,0.026190476190476097,0.03095238095238095,Logistic Regression,,,0,0.0,100,Gap,classification,Utility,0.9261904761904762,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.1877192982456138,0.1877192982456138,,Logistic Regression,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.2050022346756054,0.2050022346756054,,Logistic Regression,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.3366119331826976,0.3366119331826976,,Logistic Regression,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,0.0261904761904761,0.0261904761904761,,Logistic Regression,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.974561403508772,0.974561403508772,0.01327433855300136,MLP,,,0,0.0,100,TRTR,classification,Utility,0.974561403508772,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.7201754385964911,0.7201754385964911,0.06685683863961835,MLP,,,0,0.0,100,TSTR,classification,Utility,0.7201754385964911,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.2543859649122808,0.2543859649122808,0.06685683863961835,MLP,,,0,0.0,100,Gap,classification,Utility,0.7201754385964911,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9646057122906845,0.9646057122906845,0.01869298955577862,MLP,,,0,0.0,100,TRTR,classification,Utility,0.9646057122906845,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.7178685882670924,0.7178685882670924,0.04862817078019972,MLP,,,0,0.0,100,TSTR,classification,Utility,0.7178685882670924,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.24673712402359205,0.24673712402359205,0.04862817078019972,MLP,,,0,0.0,100,Gap,classification,Utility,0.7178685882670924,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.985467661474468,0.985467661474468,0.0191919907367019,MLP,,,0,0.0,100,TRTR,classification,Utility,0.985467661474468,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.5813814731916255,0.5813814731916255,0.06881605869648902,MLP,,,0,0.0,100,TSTR,classification,Utility,0.5813814731916255,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.4040861882828425,0.4040861882828425,0.06881605869648902,MLP,,,0,0.0,100,Gap,classification,Utility,0.5813814731916255,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9452380952380952,0.9452380952380952,0.03021089890583217,MLP,,,0,0.0,100,TRTR,classification,Utility,0.9452380952380952,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.95,0.95,0.0457366016959489,MLP,,,0,0.0,100,TSTR,classification,Utility,0.95,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,-0.004761904761904745,-0.004761904761904745,0.0457366016959489,MLP,,,0,0.0,100,Gap,classification,Utility,0.95,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.2543859649122808,0.2543859649122808,,MLP,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.246737124023592,0.246737124023592,,MLP,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.4040861882828425,0.4040861882828425,,MLP,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,-0.004761904761904745,-0.004761904761904745,,MLP,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.9701754385964912,0.9701754385964912,0.01889531511275264,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9701754385964912,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.7342105263157894,0.7342105263157894,0.02387834664704595,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.7342105263157894,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.23596491228070182,0.23596491228070182,0.02387834664704595,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.7342105263157894,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9583987428081452,0.9583987428081452,0.02694607072359247,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9583987428081452,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.7058459078385154,0.7058459078385154,0.020234272079634,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.7058459078385154,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.25255283496962977,0.25255283496962977,0.020234272079634,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.7058459078385154,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.975500670827118,0.975500670827118,0.01929000486040976,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.975500670827118,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.5973837425749331,0.5973837425749331,0.02711103869198211,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.5973837425749331,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.3781169282521849,0.3781169282521849,0.02711103869198211,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.5973837425749331,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9428571428571428,0.9428571428571428,0.04416008807378907,SVM-RBF,,,0,0.0,100,TRTR,classification,Utility,0.9428571428571428,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.8642857142857144,0.8642857142857144,0.03021089890583218,SVM-RBF,,,0,0.0,100,TSTR,classification,Utility,0.8642857142857144,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.0785714285714284,0.0785714285714284,0.03021089890583218,SVM-RBF,,,0,0.0,100,Gap,classification,Utility,0.8642857142857144,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.2359649122807018,0.2359649122807018,,SVM-RBF,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.2525528349696298,0.2525528349696298,,SVM-RBF,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.3781169282521849,0.3781169282521849,,SVM-RBF,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,0.0785714285714284,0.0785714285714284,,SVM-RBF,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.9701754385964912,0.9701754385964912,0.01189882453179872,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9701754385964912,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.7035087719298245,0.7035087719298245,0.02712214883112335,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.7035087719298245,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.2666666666666667,0.2666666666666667,0.02712214883112335,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.7035087719298245,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9589899381997989,0.9589899381997989,0.01652286372603384,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9589899381997989,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.6863330842765026,0.6863330842765026,0.02683187254311334,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.6863330842765026,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.2726568539232963,0.2726568539232963,0.02683187254311334,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.6863330842765026,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.971542217000243,0.971542217000243,0.02506278422086412,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.971542217000243,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.5632094750718591,0.5632094750718591,0.02550146867181092,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.5632094750718591,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.40833274192838387,0.40833274192838387,0.02550146867181092,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.5632094750718591,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9476190476190476,0.9476190476190476,0.02776643759450141,Extra Trees,,,0,0.0,100,TRTR,classification,Utility,0.9476190476190476,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.880952380952381,0.880952380952381,0.05323971374999498,Extra Trees,,,0,0.0,100,TSTR,classification,Utility,0.880952380952381,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.06666666666666654,0.06666666666666654,0.05323971374999498,Extra Trees,,,0,0.0,100,Gap,classification,Utility,0.880952380952381,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.2666666666666667,0.2666666666666667,,Extra Trees,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.2726568539232963,0.2726568539232963,,Extra Trees,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.4083327419283839,0.4083327419283839,,Extra Trees,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,0.06666666666666654,0.06666666666666654,,Extra Trees,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.9666666666666666,0.9666666666666666,0.01022974016639526,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9666666666666666,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.7254385964912281,0.7254385964912281,0.02513429610858667,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.7254385964912281,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.24122807017543846,0.24122807017543846,0.02513429610858667,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.7254385964912281,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9537824074424763,0.9537824074424763,0.01443243582836966,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9537824074424763,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.7066383070371282,0.7066383070371282,0.02622587045779307,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.7066383070371282,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.24714410040534818,0.24714410040534818,0.02622587045779307,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.7066383070371282,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.9735489892977129,0.9735489892977129,0.02210918228480495,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9735489892977129,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.5843282264066113,0.5843282264066113,0.02594956660915364,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.5843282264066113,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.38922076289110163,0.38922076289110163,0.02594956660915364,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.5843282264066113,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9357142857142857,0.9357142857142857,0.02827224306437598,AdaBoost,,,0,0.0,100,TRTR,classification,Utility,0.9357142857142857,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9,0.9,0.07438333024673004,AdaBoost,,,0,0.0,100,TSTR,classification,Utility,0.9,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.0357142857142857,0.0357142857142857,0.07438333024673004,AdaBoost,,,0,0.0,100,Gap,classification,Utility,0.9,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.2412280701754385,0.2412280701754385,,AdaBoost,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.2471441004053482,0.2471441004053482,,AdaBoost,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.3892207628911016,0.3892207628911016,,AdaBoost,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,0.0357142857142857,0.0357142857142857,,AdaBoost,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.9631578947368421,0.9631578947368421,0.0203084857943688,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.9631578947368421,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.6956140350877192,0.6956140350877192,0.05100558512318116,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.6956140350877192,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.26754385964912286,0.26754385964912286,0.05100558512318116,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.6956140350877192,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.9494212600983015,0.9494212600983015,0.02779434087071402,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.9494212600983015,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.6803525981791595,0.6803525981791595,0.03538217252110418,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.6803525981791595,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.269068661919142,0.269068661919142,0.03538217252110418,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.6803525981791595,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.9620305430373497,0.9620305430373497,0.0358379580625646,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.9620305430373497,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.5599249455528891,0.5599249455528891,0.04552000035223773,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.5599249455528891,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.4021055974844606,0.4021055974844606,0.04552000035223773,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.5599249455528891,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.938095238095238,0.938095238095238,0.03400680204068023,Gradient Boosting,,,0,0.0,100,TRTR,classification,Utility,0.938095238095238,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.8738095238095237,0.8738095238095237,0.05639390134441432,Gradient Boosting,,,0,0.0,100,TSTR,classification,Utility,0.8738095238095237,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.06428571428571428,0.06428571428571428,0.05639390134441432,Gradient Boosting,,,0,0.0,100,Gap,classification,Utility,0.8738095238095237,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Drop,0.2675438596491229,0.2675438596491229,,Gradient Boosting,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Drop,0.269068661919142,0.269068661919142,,Gradient Boosting,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Drop,0.4021055974844606,0.4021055974844606,,Gradient Boosting,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Drop,0.06428571428571428,0.06428571428571428,,Gradient Boosting,,,0,,100,Gap,classification,,,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.962280701754386,0.962280701754386,0.01883413206454726,KNN,,,0,0.0,100,TRTR,classification,Utility,0.962280701754386,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy,0.6140350877192982,0.6140350877192982,0.05407380704358751,KNN,,,0,0.0,100,TSTR,classification,Utility,0.6140350877192982,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Accuracy_Gap,0.3482456140350878,0.3482456140350878,0.05407380704358751,KNN,,,0,0.0,100,Gap,classification,Utility,0.6140350877192982,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.947074373024434,0.947074373024434,0.02672761688789936,KNN,,,0,0.0,100,TRTR,classification,Utility,0.947074373024434,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1,0.6243262154795239,0.6243262154795239,0.03597395730127182,KNN,,,0,0.0,100,TSTR,classification,Utility,0.6243262154795239,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,F1_Gap,0.32274815754491004,0.32274815754491004,0.03597395730127182,KNN,,,0,0.0,100,Gap,classification,Utility,0.6243262154795239,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.9751404010156286,0.9751404010156286,0.02459125532957641,KNN,,,0,0.0,100,TRTR,classification,Utility,0.9751404010156286,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision,0.490045443189898,0.490045443189898,0.04018018602689914,KNN,,,0,0.0,100,TSTR,classification,Utility,0.490045443189898,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Precision_Gap,0.4850949578257306,0.4850949578257306,0.04018018602689914,KNN,,,0,0.0,100,Gap,classification,Utility,0.490045443189898,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.9214285714285715,0.9214285714285715,0.03991203479581002,KNN,,,0,0.0,100,TRTR,classification,Utility,0.9214285714285715,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall,0.8666666666666666,0.8666666666666666,0.06042179781166439,KNN,,,0,0.0,100,TSTR,classification,Utility,0.8666666666666666,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
1. Cancer,CTGAN,,utility,Recall_Gap,0.0547619047619049,0.0547619047619049,0.06042179781166439,KNN,,,0,0.0,100,Gap,classification,Utility,0.8666666666666666,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx
