Dataset,Generator,Seed,LeakageLevel,Metric,MetricValue,Classifier,Regressor,Category,EvaluationType,Mean,Std,TaskType,SourceFile,Experiment,Value,RegressionModel,Leakage,TrainingPercentage
1. Cancer,TVAE,,0.0,Precision,0.906460315040428,MLP,,Utility,TSTR,0.906460315040428,0.0315945428535205,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.906460315040428,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.906460315040428,MLP,,Utility,Gap,0.07900734643404,0.0315945428535205,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.07900734643404,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9452380952380952,MLP,,Utility,TRTR,0.9452380952380952,0.0302108989058321,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9452380952380952,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9333333333333332,MLP,,Utility,TSTR,0.9333333333333332,0.0233284737407921,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9333333333333332,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.9333333333333332,MLP,,Utility,Gap,0.0119047619047618,0.0233284737407921,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0119047619047618,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,MLP,,,Gap,0.0350877192982456,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0350877192982456,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,MLP,,,Gap,0.0453539524862058,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0453539524862058,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,MLP,,,Gap,0.07900734643404,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.07900734643404,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,MLP,,,Gap,0.0119047619047618,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0119047619047618,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9701754385964912,SVM-RBF,,Utility,TRTR,0.9701754385964912,0.0188953151127526,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9701754385964912,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9043859649122806,SVM-RBF,,Utility,TSTR,0.9043859649122806,0.0240068985673754,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9043859649122806,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9043859649122806,SVM-RBF,,Utility,Gap,0.0657894736842106,0.0240068985673754,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0657894736842106,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9583987428081452,SVM-RBF,,Utility,TRTR,0.9583987428081452,0.0269460707235924,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9583987428081452,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.8777910309014987,SVM-RBF,,Utility,TSTR,0.8777910309014987,0.0285630780155619,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8777910309014987,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.8777910309014987,SVM-RBF,,Utility,Gap,0.0806077119066465,0.0285630780155619,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0806077119066465,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.975500670827118,SVM-RBF,,Utility,TRTR,0.975500670827118,0.0192900048604097,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.975500670827118,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.8345596660379948,SVM-RBF,,Utility,TSTR,0.8345596660379948,0.0472501489456353,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8345596660379948,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.8345596660379948,SVM-RBF,,Utility,Gap,0.1409410047891232,0.0472501489456353,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.1409410047891232,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9428571428571428,SVM-RBF,,Utility,TRTR,0.9428571428571428,0.044160088073789,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9428571428571428,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9285714285714286,SVM-RBF,,Utility,TSTR,0.9285714285714286,0.0383917035633264,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9285714285714286,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.9285714285714286,SVM-RBF,,Utility,Gap,0.0142857142857142,0.0383917035633264,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0142857142857142,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,SVM-RBF,,,Gap,0.0657894736842106,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0657894736842106,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,SVM-RBF,,,Gap,0.0806077119066465,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0806077119066465,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,SVM-RBF,,,Gap,0.1409410047891232,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.1409410047891232,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,SVM-RBF,,,Gap,0.0142857142857142,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0142857142857142,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9701754385964912,Extra Trees,,Utility,TRTR,0.9701754385964912,0.0118988245317987,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9701754385964912,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9421052631578948,Extra Trees,,Utility,TSTR,0.9421052631578948,0.0118988245317987,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9421052631578948,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9421052631578948,Extra Trees,,Utility,Gap,0.0280701754385963,0.0118988245317987,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0280701754385963,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9589899381997988,Extra Trees,,Utility,TRTR,0.9589899381997988,0.0165228637260338,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9589899381997988,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9215341464590944,Extra Trees,,Utility,TSTR,0.9215341464590944,0.0165109767279911,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9215341464590944,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.9215341464590944,Extra Trees,,Utility,Gap,0.0374557917407046,0.0165109767279911,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0374557917407046,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.971542217000243,Extra Trees,,Utility,TRTR,0.971542217000243,0.0250627842208641,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.971542217000243,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9209321690653984,Extra Trees,,Utility,TSTR,0.9209321690653984,0.0301687195304085,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9209321690653984,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.9209321690653984,Extra Trees,,Utility,Gap,0.0506100479348446,0.0301687195304085,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0506100479348446,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9476190476190476,Extra Trees,,Utility,TRTR,0.9476190476190476,0.0277664375945014,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9476190476190476,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9238095238095236,Extra Trees,,Utility,TSTR,0.9238095238095236,0.0349927106111882,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9238095238095236,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.9238095238095236,Extra Trees,,Utility,Gap,0.0238095238095238,0.0349927106111882,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0238095238095238,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,Extra Trees,,,Gap,0.0280701754385963,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0280701754385963,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,Extra Trees,,,Gap,0.0374557917407046,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0374557917407046,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,Extra Trees,,,Gap,0.0506100479348446,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0506100479348446,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,Extra Trees,,,Gap,0.0238095238095238,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0238095238095238,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9666666666666666,AdaBoost,,Utility,TRTR,0.9666666666666666,0.0102297401663952,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9666666666666666,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9342105263157894,AdaBoost,,Utility,TSTR,0.9342105263157894,0.0242619590981391,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9342105263157894,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9342105263157894,AdaBoost,,Utility,Gap,0.0324561403508771,0.0242619590981391,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0324561403508771,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9537824074424764,AdaBoost,,Utility,TRTR,0.9537824074424764,0.0144324358283696,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9537824074424764,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9153513314029592,AdaBoost,,Utility,TSTR,0.9153513314029592,0.0294191749713552,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9153513314029592,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.9153513314029592,AdaBoost,,Utility,Gap,0.0384310760395171,0.0294191749713552,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0384310760395171,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9735489892977128,AdaBoost,,Utility,TRTR,0.9735489892977128,0.0221091822848049,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9735489892977128,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.8795536196577732,AdaBoost,,Utility,TSTR,0.8795536196577732,0.0531830656360849,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8795536196577732,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.8795536196577732,AdaBoost,,Utility,Gap,0.0939953696399397,0.0531830656360849,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0939953696399397,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9357142857142856,AdaBoost,,Utility,TRTR,0.9357142857142856,0.0282722430643759,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9357142857142856,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9571428571428572,AdaBoost,,Utility,TSTR,0.9571428571428572,0.0333333333333333,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9571428571428572,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.9571428571428572,AdaBoost,,Utility,Gap,-0.0214285714285713,0.0333333333333333,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0214285714285713,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,AdaBoost,,,Gap,0.0324561403508771,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0324561403508771,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,AdaBoost,,,Gap,0.0384310760395171,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0384310760395171,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,AdaBoost,,,Gap,0.0939953696399397,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0939953696399397,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,AdaBoost,,,Gap,-0.0214285714285713,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0214285714285713,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.963157894736842,Gradient Boosting,,Utility,TRTR,0.963157894736842,0.0203084857943688,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.963157894736842,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9280701754385966,Gradient Boosting,,Utility,TSTR,0.9280701754385966,0.0214150098521643,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9280701754385966,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9280701754385966,Gradient Boosting,,Utility,Gap,0.0350877192982455,0.0214150098521643,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0350877192982455,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9494212600983016,Gradient Boosting,,Utility,TRTR,0.9494212600983016,0.027794340870714,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9494212600983016,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9072946817713374,Gradient Boosting,,Utility,TSTR,0.9072946817713374,0.025735613718496,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9072946817713374,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.9072946817713374,Gradient Boosting,,Utility,Gap,0.042126578326964,0.025735613718496,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.042126578326964,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9620305430373496,Gradient Boosting,,Utility,TRTR,0.9620305430373496,0.0358379580625646,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9620305430373496,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.8692762521847348,Gradient Boosting,,Utility,TSTR,0.8692762521847348,0.041616383971442,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8692762521847348,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.8692762521847348,Gradient Boosting,,Utility,Gap,0.0927542908526148,0.041616383971442,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0927542908526148,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.938095238095238,Gradient Boosting,,Utility,TRTR,0.938095238095238,0.0340068020406802,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.938095238095238,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.95,Gradient Boosting,,Utility,TSTR,0.95,0.0197776758640906,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.95,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.95,Gradient Boosting,,Utility,Gap,-0.0119047619047619,0.0197776758640906,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0119047619047619,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,Gradient Boosting,,,Gap,0.0350877192982455,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0350877192982455,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,Gradient Boosting,,,Gap,0.042126578326964,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.042126578326964,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,Gradient Boosting,,,Gap,0.0927542908526148,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0927542908526148,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,Gradient Boosting,,,Gap,-0.0119047619047619,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0119047619047619,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.962280701754386,KNN,,Utility,TRTR,0.962280701754386,0.0188341320645472,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.962280701754386,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9192982456140352,KNN,,Utility,TSTR,0.9192982456140352,0.0155933235391501,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9192982456140352,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9192982456140352,KNN,,Utility,Gap,0.0429824561403509,0.0155933235391501,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0429824561403509,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.947074373024434,KNN,,Utility,TRTR,0.947074373024434,0.0267276168878993,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.947074373024434,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.8845383342815607,KNN,,Utility,TSTR,0.8845383342815607,0.0230963754246663,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8845383342815607,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.8845383342815607,KNN,,Utility,Gap,0.0625360387428732,0.0230963754246663,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0625360387428732,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9751404010156286,KNN,,Utility,TRTR,0.9751404010156286,0.0245912553295764,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9751404010156286,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9356775422606692,KNN,,Utility,TSTR,0.9356775422606692,0.0360164333869041,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9356775422606692,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.9356775422606692,KNN,,Utility,Gap,0.0394628587549594,0.0360164333869041,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0394628587549594,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9214285714285716,KNN,,Utility,TRTR,0.9214285714285716,0.03991203479581,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9214285714285716,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.8404761904761904,KNN,,Utility,TSTR,0.8404761904761904,0.0384654629081036,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8404761904761904,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.8404761904761904,KNN,,Utility,Gap,0.0809523809523811,0.0384654629081036,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0809523809523811,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,KNN,,,Gap,0.0429824561403509,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0429824561403509,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,KNN,,,Gap,0.0625360387428732,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0625360387428732,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,KNN,,,Gap,0.0394628587549594,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0394628587549594,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,KNN,,,Gap,0.0809523809523811,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0809523809523811,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.962280701754386,Random Forest,,Utility,TRTR,0.962280701754386,0.0136176971019825,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.962280701754386,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9403508771929824,Random Forest,,Utility,TSTR,0.9403508771929824,0.024118819447136,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9403508771929824,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy_Gap,0.9403508771929824,Random Forest,,Utility,Gap,0.0219298245614034,0.024118819447136,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0219298245614034,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9482304799188632,Random Forest,,Utility,TRTR,0.9482304799188632,0.0184377601837591,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9482304799188632,,0.0,100.0
1. Cancer,TVAE,,0.0,F1,0.9227451990685708,Random Forest,,Utility,TSTR,0.9227451990685708,0.030405409735881,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9227451990685708,,0.0,100.0
1. Cancer,TVAE,,0.0,F1_Gap,0.9227451990685708,Random Forest,,Utility,Gap,0.0254852808502923,0.030405409735881,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0254852808502923,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.9617923931806518,Random Forest,,Utility,TRTR,0.9617923931806518,0.0296746630169218,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9617923931806518,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision,0.8902658325683648,Random Forest,,Utility,TSTR,0.8902658325683648,0.0498661947006287,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.8902658325683648,,0.0,100.0
1. Cancer,TVAE,,0.0,Precision_Gap,0.8902658325683648,Random Forest,,Utility,Gap,0.071526560612287,0.0498661947006287,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.071526560612287,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9357142857142856,Random Forest,,Utility,TRTR,0.9357142857142856,0.0214285714285714,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9357142857142856,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall,0.9595238095238094,Random Forest,,Utility,TSTR,0.9595238095238094,0.0282722430643759,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9595238095238094,,0.0,100.0
1. Cancer,TVAE,,0.0,Recall_Gap,0.9595238095238094,Random Forest,,Utility,Gap,-0.0238095238095237,0.0282722430643759,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0238095238095237,,0.0,100.0
1. Cancer,TVAE,,,Accuracy_Drop,,Random Forest,,,Gap,0.0219298245614034,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0219298245614034,,0.0,100.0
1. Cancer,TVAE,,,F1_Drop,,Random Forest,,,Gap,0.0254852808502923,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.0254852808502923,,0.0,100.0
1. Cancer,TVAE,,,Precision_Drop,,Random Forest,,,Gap,0.071526560612287,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.071526560612287,,0.0,100.0
1. Cancer,TVAE,,,Recall_Drop,,Random Forest,,,Gap,-0.0238095238095237,,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,-0.0238095238095237,,0.0,100.0
1. Cancer,TVAE,,0.0,Accuracy,0.9350877192982456,Decision Tree,,Utility,TRTR,0.9350877192982456,0.0204594803327905,classification,Generators/Experiment with utility data leak/utility results/1. Cancer/TRTR_TSTR_results_merged.xlsx,utility,0.9350877192982456,,0.0,100.0
