Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,Category,MetricValue,SourceFile
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Mean_Distance,0.8723136582428854,0.8723136582428854,,,,,0.0,0,100.0,Score,Privacy,0.8723136582428854,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Median_Distance,0.6827322048380942,0.6827322048380942,,,,,0.0,0,100.0,Score,Privacy,0.6827322048380942,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Std_Distance,0.5840192786373132,0.5840192786373132,,,,,0.0,0,100.0,Score,Privacy,0.5840192786373132,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Min_Distance,0.131327569109697,0.131327569109697,,,,,0.0,0,100.0,Score,Privacy,0.131327569109697,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Max_Distance,4.158747457345152,4.158747457345152,,,,,0.0,0,100.0,Score,Privacy,4.158747457345152,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,CTABGAN,,privacy,Num_Matches,414.0,414.0,,,,,0.0,0,100.0,Score,Privacy,414.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Mean_Distance,1.396493432567981,1.396493432567981,,,,,0.0,0,100.0,Score,Privacy,1.396493432567981,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Median_Distance,1.21619661645027,1.21619661645027,,,,,0.0,0,100.0,Score,Privacy,1.21619661645027,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Std_Distance,0.7385384950797921,0.7385384950797921,,,,,0.0,0,100.0,Score,Privacy,0.7385384950797921,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Min_Distance,0.2294429832177732,0.2294429832177732,,,,,0.0,0,100.0,Score,Privacy,0.2294429832177732,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Max_Distance,4.937628973599307,4.937628973599307,,,,,0.0,0,100.0,Score,Privacy,4.937628973599307,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Mahalanobis_WGAN_CTABGAN,WGAN_GP,,privacy,Num_Matches,414.0,414.0,,,,,0.0,0,100.0,Score,Privacy,414.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Mahalanobis_WGAN_CTABGAN.xlsx
Hungarian_Matchings_All_Models,CTABGAN,,privacy,Num_Matches,414.0,414.0,,,,,0.0,0,100.0,Score,Privacy,414.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Matchings_All_Models.xlsx
Hungarian_Matchings_All_Models,WGAN_GP,,privacy,Num_Matches,414.0,414.0,,,,,0.0,0,100.0,Score,Privacy,414.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Hungarian_Matchings_All_Models.xlsx
10. Metro interstate,CTABGAN,,privacy,Num_Matches,1000.0,1000.0,,,,,0.0,0,100.0,Score,Privacy,1000.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Matchings_CTABGAN_WGAN_GP_Metro_Interstate_Traffic.xlsx
10. Metro interstate,WGAN_GP,,privacy,Num_Matches,1000.0,1000.0,,,,,0.0,0,100.0,Score,Privacy,1000.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/Other GANS/Matchings_CTABGAN_WGAN_GP_Metro_Interstate_Traffic.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CTGAN,,privacy,Mean_Distance,1.567793840720491,1.567793840720491,,,,,0.0,0,100.0,Score,Privacy,1.567793840720491,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CTGAN,,privacy,Median_Distance,1.384052566056652,1.384052566056652,,,,,0.0,0,100.0,Score,Privacy,1.384052566056652,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CTGAN,,privacy,Std_Distance,0.9170862031344548,0.9170862031344548,,,,,0.0,0,100.0,Score,Privacy,0.9170862031344548,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CopulaGAN,,privacy,Mean_Distance,1.58151116938155,1.58151116938155,,,,,0.0,0,100.0,Score,Privacy,1.58151116938155,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CopulaGAN,,privacy,Median_Distance,1.419676639904599,1.419676639904599,,,,,0.0,0,100.0,Score,Privacy,1.419676639904599,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,CopulaGAN,,privacy,Std_Distance,0.8999751943643071,0.8999751943643071,,,,,0.0,0,100.0,Score,Privacy,0.8999751943643071,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,GaussianCopula,,privacy,Mean_Distance,1.587593292473918,1.587593292473918,,,,,0.0,0,100.0,Score,Privacy,1.587593292473918,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,GaussianCopula,,privacy,Median_Distance,1.508970339687003,1.508970339687003,,,,,0.0,0,100.0,Score,Privacy,1.508970339687003,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,GaussianCopula,,privacy,Std_Distance,0.6858824511791198,0.6858824511791198,,,,,0.0,0,100.0,Score,Privacy,0.6858824511791198,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,TVAE,,privacy,Mean_Distance,2.384211658479305,2.384211658479305,,,,,0.0,0,100.0,Score,Privacy,2.384211658479305,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,TVAE,,privacy,Median_Distance,2.208123544672407,2.208123544672407,,,,,0.0,0,100.0,Score,Privacy,2.208123544672407,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Eshop_Price_Regression_Hungarian_Mahalanobis,TVAE,,privacy,Std_Distance,1.47827420655867,1.47827420655867,,,,,0.0,0,100.0,Score,Privacy,1.47827420655867,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Eshop_Price_Regression_Hungarian_Mahalanobis.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Mean_Distance,5.993095267039475,5.993095267039475,,,,,0.0,0,100.0,Score,Privacy,5.993095267039475,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Median_Distance,5.455853609420996,5.455853609420996,,,,,0.0,0,100.0,Score,Privacy,5.455853609420996,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Std_Distance,2.229809634333889,2.229809634333889,,,,,0.0,0,100.0,Score,Privacy,2.229809634333889,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Min_Distance,2.98864040475122,2.98864040475122,,,,,0.0,0,100.0,Score,Privacy,2.98864040475122,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Max_Distance,22.00424531028987,22.00424531028987,,,,,0.0,0,100.0,Score,Privacy,22.00424531028987,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,GaussianCopula,,privacy,Num_Matches,569.0,569.0,,,,,0.0,0,100.0,Score,Privacy,569.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Mean_Distance,43.68269224460514,43.68269224460514,,,,,0.0,0,100.0,Score,Privacy,43.68269224460514,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Median_Distance,33.13567064522416,33.13567064522416,,,,,0.0,0,100.0,Score,Privacy,33.13567064522416,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Std_Distance,32.50966032276904,32.50966032276904,,,,,0.0,0,100.0,Score,Privacy,32.50966032276904,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Min_Distance,8.444834969028067,8.444834969028067,,,,,0.0,0,100.0,Score,Privacy,8.444834969028067,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Max_Distance,170.1715718576419,170.1715718576419,,,,,0.0,0,100.0,Score,Privacy,170.1715718576419,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,TVAE,,privacy,Num_Matches,569.0,569.0,,,,,0.0,0,100.0,Score,Privacy,569.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Mean_Distance,110.2921594178478,110.2921594178478,,,,,0.0,0,100.0,Score,Privacy,110.2921594178478,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Median_Distance,94.34770805130505,94.34770805130505,,,,,0.0,0,100.0,Score,Privacy,94.34770805130505,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Std_Distance,57.07331412932883,57.07331412932883,,,,,0.0,0,100.0,Score,Privacy,57.07331412932883,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Min_Distance,25.33626767737993,25.33626767737993,,,,,0.0,0,100.0,Score,Privacy,25.33626767737993,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Max_Distance,349.5339478916002,349.5339478916002,,,,,0.0,0,100.0,Score,Privacy,349.5339478916002,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CTGAN,,privacy,Num_Matches,569.0,569.0,,,,,0.0,0,100.0,Score,Privacy,569.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Mean_Distance,133.737854553859,133.737854553859,,,,,0.0,0,100.0,Score,Privacy,133.737854553859,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Median_Distance,121.8004469268097,121.8004469268097,,,,,0.0,0,100.0,Score,Privacy,121.8004469268097,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Std_Distance,65.13365889698537,65.13365889698537,,,,,0.0,0,100.0,Score,Privacy,65.13365889698537,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Min_Distance,24.77390350464789,24.77390350464789,,,,,0.0,0,100.0,Score,Privacy,24.77390350464789,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Max_Distance,355.5887680751471,355.5887680751471,,,,,0.0,0,100.0,Score,Privacy,355.5887680751471,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models,CopulaGAN,,privacy,Num_Matches,569.0,569.0,,,,,0.0,0,100.0,Score,Privacy,569.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Mean_Distance,3.36196373225322,3.36196373225322,,,,,0.0,0,100.0,Score,Privacy,3.36196373225322,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Median_Distance,3.152748807173761,3.152748807173761,,,,,0.0,0,100.0,Score,Privacy,3.152748807173761,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Std_Distance,1.827276674196851,1.827276674196851,,,,,0.0,0,100.0,Score,Privacy,1.827276674196851,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Min_Distance,0.3961408961381592,0.3961408961381592,,,,,0.0,0,100.0,Score,Privacy,0.3961408961381592,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Max_Distance,10.60283679300884,10.60283679300884,,,,,0.0,0,100.0,Score,Privacy,10.60283679300884,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,GaussianCopula,,privacy,Num_Matches,373.0,373.0,,,,,0.0,0,100.0,Score,Privacy,373.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Mean_Distance,5.263934348161442,5.263934348161442,,,,,0.0,0,100.0,Score,Privacy,5.263934348161442,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Median_Distance,4.641280028128194,4.641280028128194,,,,,0.0,0,100.0,Score,Privacy,4.641280028128194,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Std_Distance,3.143144526878578,3.143144526878578,,,,,0.0,0,100.0,Score,Privacy,3.143144526878578,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Min_Distance,0.8561937945579629,0.8561937945579629,,,,,0.0,0,100.0,Score,Privacy,0.8561937945579629,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Max_Distance,19.34413630459631,19.34413630459631,,,,,0.0,0,100.0,Score,Privacy,19.34413630459631,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,TVAE,,privacy,Num_Matches,373.0,373.0,,,,,0.0,0,100.0,Score,Privacy,373.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Mean_Distance,10.70836521955421,10.70836521955421,,,,,0.0,0,100.0,Score,Privacy,10.70836521955421,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Median_Distance,9.127316346630879,9.127316346630879,,,,,0.0,0,100.0,Score,Privacy,9.127316346630879,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Std_Distance,6.142516538596981,6.142516538596981,,,,,0.0,0,100.0,Score,Privacy,6.142516538596981,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Min_Distance,1.915498998897557,1.915498998897557,,,,,0.0,0,100.0,Score,Privacy,1.915498998897557,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Max_Distance,32.11019255742176,32.11019255742176,,,,,0.0,0,100.0,Score,Privacy,32.11019255742176,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CTGAN,,privacy,Num_Matches,373.0,373.0,,,,,0.0,0,100.0,Score,Privacy,373.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Mean_Distance,11.11497026305779,11.11497026305779,,,,,0.0,0,100.0,Score,Privacy,11.11497026305779,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Median_Distance,9.999813640409233,9.999813640409233,,,,,0.0,0,100.0,Score,Privacy,9.999813640409233,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Std_Distance,5.722821361799541,5.722821361799541,,,,,0.0,0,100.0,Score,Privacy,5.722821361799541,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Min_Distance,0.9256352215715489,0.9256352215715489,,,,,0.0,0,100.0,Score,Privacy,0.9256352215715489,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Max_Distance,36.61948828588556,36.61948828588556,,,,,0.0,0,100.0,Score,Privacy,36.61948828588556,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
Hungarian_Mahalanobis_Four_Models_AD,CopulaGAN,,privacy,Num_Matches,373.0,373.0,,,,,0.0,0,100.0,Score,Privacy,373.0,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_AD.xlsx
3. Adult,CTGAN,,privacy,Mean_Distance,0.5670428276435363,0.5670428276435363,,,,,0.0,0,100.0,Score,Privacy,0.5670428276435363,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CTGAN,,privacy,Median_Distance,0.4104469153772259,0.4104469153772259,,,,,0.0,0,100.0,Score,Privacy,0.4104469153772259,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CTGAN,,privacy,Std_Distance,1.060589317432464,1.060589317432464,,,,,0.0,0,100.0,Score,Privacy,1.060589317432464,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CTGAN,,privacy,Min_Distance,0.0002868563845508005,0.0002868563845508005,,,,,0.0,0,100.0,Score,Privacy,0.0002868563845508005,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CTGAN,,privacy,Max_Distance,15.06108094376583,15.06108094376583,,,,,0.0,0,100.0,Score,Privacy,15.06108094376583,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CopulaGAN,,privacy,Mean_Distance,0.7419051147945169,0.7419051147945169,,,,,0.0,0,100.0,Score,Privacy,0.7419051147945169,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CopulaGAN,,privacy,Median_Distance,0.4170754458190325,0.4170754458190325,,,,,0.0,0,100.0,Score,Privacy,0.4170754458190325,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CopulaGAN,,privacy,Std_Distance,1.305542782528225,1.305542782528225,,,,,0.0,0,100.0,Score,Privacy,1.305542782528225,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CopulaGAN,,privacy,Min_Distance,4.780939742513341e-05,4.780939742513341e-05,,,,,0.0,0,100.0,Score,Privacy,4.780939742513341e-05,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,CopulaGAN,,privacy,Max_Distance,13.66738856504855,13.66738856504855,,,,,0.0,0,100.0,Score,Privacy,13.66738856504855,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,TVAE,,privacy,Mean_Distance,0.9101013588357215,0.9101013588357215,,,,,0.0,0,100.0,Score,Privacy,0.9101013588357215,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,TVAE,,privacy,Median_Distance,0.5371962923456648,0.5371962923456648,,,,,0.0,0,100.0,Score,Privacy,0.5371962923456648,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,TVAE,,privacy,Std_Distance,1.279057538934729,1.279057538934729,,,,,0.0,0,100.0,Score,Privacy,1.279057538934729,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,TVAE,,privacy,Min_Distance,9.561879485026683e-06,9.561879485026683e-06,,,,,0.0,0,100.0,Score,Privacy,9.561879485026683e-06,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
3. Adult,TVAE,,privacy,Max_Distance,13.33098738568946,13.33098738568946,,,,,0.0,0,100.0,Score,Privacy,13.33098738568946,/home/gopi.battineni/SYNTH_BENCHMARK/Generators/SDV models/Excel sheets/Hungarian_Mahalanobis_Four_Models_Adult_Census.xlsx
