Dataset,Generator,Classifier,Leakage,Mean,Std,N,Mean_SD
4. Forest cover dataset,CTGAN,Logistic Regression,0,0.4694069471055287,0.0875419282699076,2,0.469 ± 0.088
4. Forest cover dataset,CTGAN,MLP,0,0.3924790926734749,0.09792577399181185,2,0.392 ± 0.098
4. Forest cover dataset,CTGAN,Naive Bayes,0,0.3521213340536096,0.06232265855044263,2,0.352 ± 0.062
4. Forest cover dataset,CTGAN,Random Forest,0,0.4396885423860068,0.07725276511806613,2,0.440 ± 0.077
4. Forest cover dataset,CTGAN,SVM-RBF,0,0.4934211959103806,0.1022918006460557,2,0.493 ± 0.102
4. Forest cover dataset,CopulaGAN,AdaBoost,0,0.1631832975946435,0.1477853567696892,2,0.163 ± 0.148
4. Forest cover dataset,CopulaGAN,Decision Tree,0,0.3354193503341285,0.05306006354367905,2,0.335 ± 0.053
4. Forest cover dataset,CopulaGAN,Extra Trees,0,0.395108139892215,0.07450545320793293,2,0.395 ± 0.075
4. Forest cover dataset,CopulaGAN,Gradient Boosting,0,0.3211962749224179,0.1233929380563599,2,0.321 ± 0.123
4. Forest cover dataset,CopulaGAN,KNN,0,0.3456185048294493,0.0434064058708528,2,0.346 ± 0.043
4. Forest cover dataset,CopulaGAN,Logistic Regression,0,0.1996842564413132,0.06046388856712982,2,0.200 ± 0.060
4. Forest cover dataset,CopulaGAN,MLP,0,0.3192465989018144,0.04579355734633657,2,0.319 ± 0.046
4. Forest cover dataset,CopulaGAN,Naive Bayes,0,0.3529810195882436,0.07397254903865971,2,0.353 ± 0.074
4. Forest cover dataset,CopulaGAN,Random Forest,0,0.3704527896912735,0.1200734384981785,2,0.370 ± 0.120
4. Forest cover dataset,CopulaGAN,SVM-RBF,0,0.1952594144436442,0.08231311200761184,2,0.195 ± 0.082
4. Forest cover dataset,GaussianCopula,AdaBoost,0,0.4229995180205849,0.03054356430173741,2,0.423 ± 0.031
4. Forest cover dataset,GaussianCopula,Decision Tree,0,0.4134108992299825,0.02942285686338903,2,0.413 ± 0.029
4. Forest cover dataset,GaussianCopula,Extra Trees,0,0.3830119360075768,0.03143695312397159,2,0.383 ± 0.031
4. Forest cover dataset,GaussianCopula,Gradient Boosting,0,0.4389230200149704,0.03689334504455606,2,0.439 ± 0.037
4. Forest cover dataset,GaussianCopula,KNN,0,0.3721172643572818,0.02117645990633161,2,0.372 ± 0.021
4. Forest cover dataset,GaussianCopula,Logistic Regression,0,0.4663574734285111,0.04020587484942365,2,0.466 ± 0.040
4. Forest cover dataset,GaussianCopula,MLP,0,0.3622047749610315,0.0400331162130468,2,0.362 ± 0.040
4. Forest cover dataset,GaussianCopula,Naive Bayes,0,0.4092059386116819,0.03781176372050903,2,0.409 ± 0.038
4. Forest cover dataset,GaussianCopula,Random Forest,0,0.4205290133854795,0.03647486937368464,2,0.421 ± 0.036
4. Forest cover dataset,GaussianCopula,SVM-RBF,0,0.4646048819652442,0.02716694698827819,2,0.465 ± 0.027
4. Forest cover dataset,TVAE,AdaBoost,0,0.3736559184054528,0.03631665402897005,2,0.374 ± 0.036
4. Forest cover dataset,TVAE,Decision Tree,0,0.3542363206461158,0.02662927237220902,2,0.354 ± 0.027
4. Forest cover dataset,TVAE,Extra Trees,0,0.3541910777464798,0.03825250779153239,2,0.354 ± 0.038
4. Forest cover dataset,TVAE,Gradient Boosting,0,0.3495309820777361,0.02042600664699988,2,0.350 ± 0.020
4. Forest cover dataset,TVAE,KNN,0,0.395479491813811,0.01958261246232564,2,0.395 ± 0.020
4. Forest cover dataset,TVAE,Logistic Regression,0,0.3919967023448013,0.03038119832974687,2,0.392 ± 0.030
4. Forest cover dataset,TVAE,MLP,0,0.3649753384155142,0.03360863262701607,2,0.365 ± 0.034
4. Forest cover dataset,TVAE,Naive Bayes,0,0.3687616373713419,0.02463291934079942,2,0.369 ± 0.025
4. Forest cover dataset,TVAE,Random Forest,0,0.3500543539629536,0.03651472830387167,2,0.350 ± 0.037
4. Forest cover dataset,TVAE,SVM-RBF,0,0.3937182380575605,0.02252105108333606,2,0.394 ± 0.023
4. Forest cover dataset,WGAN_GP,AdaBoost,0,0.3523023562594946,0.04845982741348034,2,0.352 ± 0.048
4. Forest cover dataset,WGAN_GP,Decision Tree,0,0.3601897766903668,0.02075480537356067,2,0.360 ± 0.021
4. Forest cover dataset,WGAN_GP,Extra Trees,0,0.3528930684801228,0.02171902570965252,2,0.353 ± 0.022
4. Forest cover dataset,WGAN_GP,Gradient Boosting,0,0.3562731782293286,0.03286069826495025,2,0.356 ± 0.033
4. Forest cover dataset,WGAN_GP,KNN,0,0.3650833772644895,0.01859189191543643,2,0.365 ± 0.019
4. Forest cover dataset,WGAN_GP,Logistic Regression,0,0.3941255647296889,0.02585916306229866,2,0.394 ± 0.026
4. Forest cover dataset,WGAN_GP,MLP,0,0.3722623537351349,0.04083366666517017,2,0.372 ± 0.041
4. Forest cover dataset,WGAN_GP,Naive Bayes,0,0.3561419316277806,0.01523764849156081,2,0.356 ± 0.015
4. Forest cover dataset,WGAN_GP,Random Forest,0,0.356019027308047,0.02896814635689484,2,0.356 ± 0.029
4. Forest cover dataset,WGAN_GP,SVM-RBF,0,0.3915020310504751,0.02019060377088098,2,0.392 ± 0.020
5. Bank Markting,CTABGAN,AdaBoost,0,0.8671003390957048,0.009047088541241139,2,0.867 ± 0.009
5. Bank Markting,CTABGAN,Decision Tree,0,0.8033533796076007,0.009949738393726757,2,0.803 ± 0.010
5. Bank Markting,CTABGAN,Extra Trees,0,0.8541399243819047,0.005642056796819243,2,0.854 ± 0.006
5. Bank Markting,CTABGAN,Gradient Boosting,0,0.8290080196480603,0.01270603901029592,2,0.829 ± 0.013
5. Bank Markting,CTABGAN,KNN,0,0.8402413550227379,0.005253701076216765,2,0.840 ± 0.005
5. Bank Markting,CTABGAN,Logistic Regression,0,0.8711965646841475,0.004588979539536541,2,0.871 ± 0.005
5. Bank Markting,CTABGAN,MLP,0,0.8485117224817577,0.01235107640833914,2,0.849 ± 0.012
5. Bank Markting,CTABGAN,Naive Bayes,0,0.8380572678442226,0.006955190380703791,2,0.838 ± 0.007
5. Bank Markting,CTABGAN,Random Forest,0,0.857299240428325,0.01229876476261798,2,0.857 ± 0.012
5. Bank Markting,CTABGAN,SVM-RBF,0,0.8669470050444298,0.005856532848444574,2,0.867 ± 0.006
5. Bank Markting,CTGAN,AdaBoost,0,0.8349119255184763,0.01024360986223108,2,0.835 ± 0.010
5. Bank Markting,CTGAN,Decision Tree,0,0.809844214776588,0.006641120849556313,2,0.810 ± 0.007
5. Bank Markting,CTGAN,Extra Trees,0,0.811313882673333,0.00741552495728265,2,0.811 ± 0.007
5. Bank Markting,CTGAN,Gradient Boosting,0,0.8372203107753716,0.01096880609219699,2,0.837 ± 0.011
5. Bank Markting,CTGAN,KNN,0,0.8152035373426447,0.009530626503402572,2,0.815 ± 0.010
5. Bank Markting,CTGAN,Logistic Regression,0,0.8334069066938582,0.01520150551549035,2,0.833 ± 0.015
5. Bank Markting,CTGAN,MLP,0,0.8191415944727412,0.006871526663238824,2,0.819 ± 0.007
5. Bank Markting,CTGAN,Naive Bayes,0,0.8326388558861948,0.004854783181970051,2,0.833 ± 0.005
5. Bank Markting,CTGAN,Random Forest,0,0.8156322546791175,0.008062829297623123,2,0.816 ± 0.008
5. Bank Markting,CTGAN,SVM-RBF,0,0.8377727488231915,0.01796815116036011,2,0.838 ± 0.018
5. Bank Markting,CopulaGAN,AdaBoost,0,0.8451301151592314,0.006816164696551982,2,0.845 ± 0.007
5. Bank Markting,CopulaGAN,Decision Tree,0,0.8178645285315751,0.005968732588663189,2,0.818 ± 0.006
5. Bank Markting,CopulaGAN,Extra Trees,0,0.8369005290628188,0.004166128131389056,2,0.837 ± 0.004
5. Bank Markting,CopulaGAN,Gradient Boosting,0,0.845758292495043,0.006510530662105119,2,0.846 ± 0.007
5. Bank Markting,CopulaGAN,KNN,0,0.8353164974579694,0.004388355006361324,2,0.835 ± 0.004
5. Bank Markting,CopulaGAN,Logistic Regression,0,0.8468708157459159,0.007910577129710796,2,0.847 ± 0.008
5. Bank Markting,CopulaGAN,MLP,0,0.8355708088953593,0.007590414869697083,2,0.836 ± 0.008
5. Bank Markting,CopulaGAN,Naive Bayes,0,0.8241631247905744,0.00581668617558226,2,0.824 ± 0.006
5. Bank Markting,CopulaGAN,Random Forest,0,0.8447966922863859,0.006935082356731503,2,0.845 ± 0.007
5. Bank Markting,CopulaGAN,SVM-RBF,0,0.8488695164804666,0.006662519339573771,2,0.849 ± 0.007
5. Bank Markting,ForestDiffusion,AdaBoost,0,0.8659626219059307,0.0074988996403748,2,0.866 ± 0.007
5. Bank Markting,ForestDiffusion,Decision Tree,0,0.8273463877536417,0.008470679967395896,2,0.827 ± 0.008
5. Bank Markting,ForestDiffusion,Extra Trees,0,0.8737210687476338,0.01089944968435002,2,0.874 ± 0.011
5. Bank Markting,ForestDiffusion,Gradient Boosting,0,0.8660545862348424,0.009475795140915974,2,0.866 ± 0.009
5. Bank Markting,ForestDiffusion,KNN,0,0.8584493631375608,0.01144475386628915,2,0.858 ± 0.011
5. Bank Markting,ForestDiffusion,Logistic Regression,0,0.8650182173695926,0.005289918541318816,2,0.865 ± 0.005
5. Bank Markting,ForestDiffusion,MLP,0,0.859077628375249,0.00839567362406632,2,0.859 ± 0.008
5. Bank Markting,ForestDiffusion,Naive Bayes,0,0.8339132193072769,0.006983039220360952,2,0.834 ± 0.007
5. Bank Markting,ForestDiffusion,Random Forest,0,0.8641527231627235,0.01110703698954468,2,0.864 ± 0.011
5. Bank Markting,ForestDiffusion,SVM-RBF,0,0.8671569733213103,0.006718098219480469,2,0.867 ± 0.007
5. Bank Markting,GaussianCopula,AdaBoost,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,GaussianCopula,Decision Tree,0,0.7945684779213508,0.005881248809786249,2,0.795 ± 0.006
5. Bank Markting,GaussianCopula,Extra Trees,0,0.7880243419683945,0.006839718199369003,2,0.788 ± 0.007
5. Bank Markting,GaussianCopula,Gradient Boosting,0,0.8074782216134979,0.01413733560916208,2,0.807 ± 0.014
5. Bank Markting,GaussianCopula,KNN,0,0.7936764321367944,0.01098865078982057,2,0.794 ± 0.011
5. Bank Markting,GaussianCopula,Logistic Regression,0,0.8531535687278152,0.04121162282923746,2,0.853 ± 0.041
5. Bank Markting,GaussianCopula,MLP,0,0.7984322011015355,0.01010858984352506,2,0.798 ± 0.010
5. Bank Markting,GaussianCopula,Naive Bayes,0,0.8178325009661418,0.006436575084065964,2,0.818 ± 0.006
5. Bank Markting,GaussianCopula,Random Forest,0,0.7958726205660729,0.01813282884196222,2,0.796 ± 0.018
5. Bank Markting,GaussianCopula,SVM-RBF,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,TVAE,AdaBoost,0,0.8357236626830277,0.00924164315912371,2,0.836 ± 0.009
5. Bank Markting,TVAE,Decision Tree,0,0.8197982612844411,0.00730636793999902,2,0.820 ± 0.007
5. Bank Markting,TVAE,Extra Trees,0,0.8250627305612731,0.008618363197183,2,0.825 ± 0.009
5. Bank Markting,TVAE,Gradient Boosting,0,0.8350900274459845,0.00799128113492046,2,0.835 ± 0.008
5. Bank Markting,TVAE,KNN,0,0.8342360190939477,0.01064332922080736,2,0.834 ± 0.011
5. Bank Markting,TVAE,Logistic Regression,0,0.8171875235370889,0.005753129846974138,2,0.817 ± 0.006
5. Bank Markting,TVAE,MLP,0,0.8111820301573596,0.007236835645681,2,0.811 ± 0.007
5. Bank Markting,TVAE,Naive Bayes,0,0.8181926969066705,0.0064541734517481,2,0.818 ± 0.006
5. Bank Markting,TVAE,Random Forest,0,0.8260076970848186,0.01064487606133833,2,0.826 ± 0.011
5. Bank Markting,TVAE,SVM-RBF,0,0.83640332373974,0.01729143961093626,2,0.836 ± 0.017
5. Bank Markting,TabDDPM,AdaBoost,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,TabDDPM,Decision Tree,0,0.7871888256769272,0.011166396229476,2,0.787 ± 0.011
5. Bank Markting,TabDDPM,Extra Trees,0,0.7888950246823946,0.0126942084502537,2,0.789 ± 0.013
5. Bank Markting,TabDDPM,Gradient Boosting,0,0.7857815166169531,0.02388689979311433,2,0.786 ± 0.024
5. Bank Markting,TabDDPM,KNN,0,0.7872687640342623,0.01254934947692026,2,0.787 ± 0.013
5. Bank Markting,TabDDPM,Logistic Regression,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,TabDDPM,MLP,0,0.7908019762821754,0.03789929392607157,2,0.791 ± 0.038
5. Bank Markting,TabDDPM,Naive Bayes,0,0.7760607575501026,0.00549053796131689,2,0.776 ± 0.005
5. Bank Markting,TabDDPM,Random Forest,0,0.7735096467233615,2.235366989194236e-05,2,0.774 ± 0.000
5. Bank Markting,TabDDPM,SVM-RBF,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,WGAN_GP,AdaBoost,0,0.8167590602215146,0.04061324974062,2,0.817 ± 0.041
5. Bank Markting,WGAN_GP,Decision Tree,0,0.7888630883962836,0.006497077378472773,2,0.789 ± 0.006
5. Bank Markting,WGAN_GP,Extra Trees,0,0.7944125346398423,0.01865407294579539,2,0.794 ± 0.019
5. Bank Markting,WGAN_GP,Gradient Boosting,0,0.832982175343606,0.03257483783333178,2,0.833 ± 0.033
5. Bank Markting,WGAN_GP,KNN,0,0.7831744050532194,0.008610717899979045,2,0.783 ± 0.009
5. Bank Markting,WGAN_GP,Logistic Regression,0,0.7735202499999999,0.0,2,0.774 ± 0.000
5. Bank Markting,WGAN_GP,MLP,0,0.7865845766457193,0.01158366720318951,2,0.787 ± 0.012
5. Bank Markting,WGAN_GP,Naive Bayes,0,0.7859089164446394,0.01432834999596667,2,0.786 ± 0.014
5. Bank Markting,WGAN_GP,Random Forest,0,0.8210328708340293,0.05302332279315711,2,0.821 ± 0.053
5. Bank Markting,WGAN_GP,SVM-RBF,0,0.7735202499999999,0.0,2,0.774 ± 0.000
6. Wine dataset,CTABGAN,AdaBoost,0,0.3325560475591763,0.04261644935685957,2,0.333 ± 0.043
6. Wine dataset,CTABGAN,Decision Tree,0,0.3318325332916161,0.02953087666072729,2,0.332 ± 0.030
6. Wine dataset,CTABGAN,Extra Trees,0,0.3347544414867571,0.05202966452665709,2,0.335 ± 0.052
6. Wine dataset,CTABGAN,Gradient Boosting,0,0.3582528822984542,0.03826016994320833,2,0.358 ± 0.038
6. Wine dataset,CTABGAN,KNN,0,0.3448610641833366,0.02955698933209422,2,0.345 ± 0.030
6. Wine dataset,CTABGAN,Logistic Regression,0,0.3139150918625245,0.1057388690869282,2,0.314 ± 0.106
6. Wine dataset,CTABGAN,MLP,0,0.3386922868867673,0.02717771342755295,2,0.339 ± 0.027
6. Wine dataset,CTABGAN,Naive Bayes,0,0.3400078910745658,0.04050465445860116,2,0.340 ± 0.041
6. Wine dataset,CTABGAN,Random Forest,0,0.3416522349048563,0.05591950068620933,2,0.342 ± 0.056
6. Wine dataset,CTABGAN,SVM-RBF,0,0.3214397979403633,0.09207656257925438,2,0.321 ± 0.092
6. Wine dataset,CTGAN,AdaBoost,0,0.3404051756083843,0.05169466057763576,2,0.340 ± 0.052
6. Wine dataset,CTGAN,Decision Tree,0,0.3398747188132211,0.04340054633112345,2,0.340 ± 0.043
6. Wine dataset,CTGAN,Extra Trees,0,0.3226157055825299,0.035470583547884,2,0.323 ± 0.035
6. Wine dataset,CTGAN,Gradient Boosting,0,0.3282344842787487,0.02997909743991619,2,0.328 ± 0.030
6. Wine dataset,CTGAN,KNN,0,0.3206054791240566,0.03650106567542013,2,0.321 ± 0.037
6. Wine dataset,CTGAN,Logistic Regression,0,0.3450057070209226,0.03646468965481089,2,0.345 ± 0.036
6. Wine dataset,CTGAN,MLP,0,0.289449178429015,0.06079476485863779,2,0.289 ± 0.061
6. Wine dataset,CTGAN,Naive Bayes,0,0.3263019550344363,0.03541872799146172,2,0.326 ± 0.035
6. Wine dataset,CTGAN,Random Forest,0,0.3261221864274127,0.0403759160393676,2,0.326 ± 0.040
6. Wine dataset,CTGAN,SVM-RBF,0,0.3137664717805542,0.04978474630219863,2,0.314 ± 0.050
6. Wine dataset,CopulaGAN,AdaBoost,0,0.3198049894078159,0.01752995813548055,2,0.320 ± 0.018
6. Wine dataset,CopulaGAN,Decision Tree,0,0.3112986541580594,0.04356183233860595,2,0.311 ± 0.044
6. Wine dataset,CopulaGAN,Extra Trees,0,0.3377814693595489,0.0289214127242292,2,0.338 ± 0.029
6. Wine dataset,CopulaGAN,Gradient Boosting,0,0.3321287650397112,0.04070179120559023,2,0.332 ± 0.041
6. Wine dataset,CopulaGAN,KNN,0,0.3509516043338015,0.01790208676882685,2,0.351 ± 0.018
6. Wine dataset,CopulaGAN,Logistic Regression,0,0.322289344289549,0.02456895937559831,2,0.322 ± 0.025
6. Wine dataset,CopulaGAN,MLP,0,0.3271012966601624,0.03808566779464081,2,0.327 ± 0.038
6. Wine dataset,CopulaGAN,Naive Bayes,0,0.3382074142760392,0.03462683846832577,2,0.338 ± 0.035
6. Wine dataset,CopulaGAN,Random Forest,0,0.3275284541429376,0.02817660658770101,2,0.328 ± 0.028
6. Wine dataset,CopulaGAN,SVM-RBF,0,0.3305373846823084,0.03852394381091225,2,0.331 ± 0.039
6. Wine dataset,ForestDiffusion,Decision Tree,0,0.554878381490427,0.04670111120995324,2,0.555 ± 0.047
6. Wine dataset,ForestDiffusion,Extra Trees,0,0.678366322986963,0.07781819019245965,2,0.678 ± 0.078
6. Wine dataset,ForestDiffusion,Gradient Boosting,0,0.6145263451997544,0.05703303718124594,2,0.615 ± 0.057
6. Wine dataset,ForestDiffusion,KNN,0,0.5792773836151615,0.04966895087886822,2,0.579 ± 0.050
6. Wine dataset,ForestDiffusion,Logistic Regression,0,0.5172336040703198,0.04698546819517958,2,0.517 ± 0.047
6. Wine dataset,ForestDiffusion,MLP,0,0.6020686262542246,0.0645031072800375,2,0.602 ± 0.065
6. Wine dataset,ForestDiffusion,Naive Bayes,0,0.4497124824511278,0.05163852782134386,2,0.450 ± 0.052
6. Wine dataset,ForestDiffusion,Random Forest,0,0.6581760651686063,0.06828212973118146,2,0.658 ± 0.068
6. Wine dataset,ForestDiffusion,SVM-RBF,0,0.5867483649223235,0.04534574616503181,2,0.587 ± 0.045
6. Wine dataset,GaussianCopula,AdaBoost,0,0.306376583323035,0.06753650340917677,2,0.306 ± 0.068
6. Wine dataset,GaussianCopula,Decision Tree,0,0.3293852683836228,0.03294527067643184,2,0.329 ± 0.033
6. Wine dataset,GaussianCopula,Extra Trees,0,0.354004656718407,0.04628741356569668,2,0.354 ± 0.046
6. Wine dataset,GaussianCopula,Gradient Boosting,0,0.3517824856889541,0.02643885520946676,2,0.352 ± 0.026
6. Wine dataset,GaussianCopula,KNN,0,0.3570448525877816,0.04763532523121711,2,0.357 ± 0.048
6. Wine dataset,GaussianCopula,Logistic Regression,0,0.2814315237681658,0.03998056058317506,2,0.281 ± 0.040
6. Wine dataset,GaussianCopula,MLP,0,0.3402002391629605,0.03207097550409921,2,0.340 ± 0.032
6. Wine dataset,GaussianCopula,Naive Bayes,0,0.3325481391009368,0.04302447918430777,2,0.333 ± 0.043
6. Wine dataset,GaussianCopula,Random Forest,0,0.3421337848316235,0.04923638961517802,2,0.342 ± 0.049
6. Wine dataset,GaussianCopula,SVM-RBF,0,0.2603180559973985,0.0547283804603587,2,0.260 ± 0.055
6. Wine dataset,TVAE,AdaBoost,0,0.4296345679921447,0.06203363104856749,2,0.430 ± 0.062
6. Wine dataset,TVAE,Decision Tree,0,0.4179618846037099,0.03516518592660506,2,0.418 ± 0.035
6. Wine dataset,TVAE,Extra Trees,0,0.4888572959014913,0.03927961662964703,2,0.489 ± 0.039
6. Wine dataset,TVAE,Gradient Boosting,0,0.462092088539108,0.03747254264251245,2,0.462 ± 0.037
6. Wine dataset,TVAE,KNN,0,0.4716695194125005,0.04153007959385238,2,0.472 ± 0.042
6. Wine dataset,TVAE,Logistic Regression,0,0.4222184821640678,0.06501289885173335,2,0.422 ± 0.065
6. Wine dataset,TVAE,MLP,0,0.4730501824260688,0.02535253046526918,2,0.473 ± 0.025
6. Wine dataset,TVAE,Naive Bayes,0,0.432994705542419,0.04271528985494668,2,0.433 ± 0.043
6. Wine dataset,TVAE,Random Forest,0,0.4755330291806416,0.02705495744127126,2,0.476 ± 0.027
6. Wine dataset,TVAE,SVM-RBF,0,0.4828646462027549,0.09594457294731518,2,0.483 ± 0.096
6. Wine dataset,TabDDPM,Decision Tree,0,0.3109582762287878,0.03760940451383384,2,0.311 ± 0.038
6. Wine dataset,TabDDPM,Extra Trees,0,0.3408183809947106,0.03477639410422089,2,0.341 ± 0.035
6. Wine dataset,TabDDPM,Gradient Boosting,0,0.3505414786705796,0.0341799753040595,2,0.351 ± 0.034
6. Wine dataset,TabDDPM,KNN,0,0.3653369670487315,0.05268964630438894,2,0.365 ± 0.053
6. Wine dataset,TabDDPM,Logistic Regression,0,0.363893064676129,0.04008317502850868,2,0.364 ± 0.040
6. Wine dataset,TabDDPM,MLP,0,0.3551383914659169,0.02610207257808575,2,0.355 ± 0.026
6. Wine dataset,TabDDPM,Naive Bayes,0,0.3157446307156334,0.05087482514026993,2,0.316 ± 0.051
6. Wine dataset,TabDDPM,Random Forest,0,0.3261509257042055,0.0204915208342129,2,0.326 ± 0.020
6. Wine dataset,TabDDPM,SVM-RBF,0,0.2591519757931032,0.1057427559595797,2,0.259 ± 0.106
6. Wine dataset,WGAN_GP,AdaBoost,0,0.4161164098985861,0.05082979638603448,2,0.416 ± 0.051
6. Wine dataset,WGAN_GP,Decision Tree,0,0.3915284718226034,0.04679554024822586,2,0.392 ± 0.047
6. Wine dataset,WGAN_GP,Extra Trees,0,0.4586412155811023,0.03342575487414458,2,0.459 ± 0.033
6. Wine dataset,WGAN_GP,Gradient Boosting,0,0.4274769013390814,0.03428361913785128,2,0.427 ± 0.034
6. Wine dataset,WGAN_GP,KNN,0,0.4128142480988166,0.02336550296429316,2,0.413 ± 0.023
6. Wine dataset,WGAN_GP,Logistic Regression,0,0.4314409328822474,0.04747172146515408,2,0.431 ± 0.047
6. Wine dataset,WGAN_GP,MLP,0,0.4017966880292042,0.02904407172291523,2,0.402 ± 0.029
6. Wine dataset,WGAN_GP,Naive Bayes,0,0.4143994867875474,0.03672618885325486,2,0.414 ± 0.037
6. Wine dataset,WGAN_GP,Random Forest,0,0.4427293296690332,0.02859429934628825,2,0.443 ± 0.029
6. Wine dataset,WGAN_GP,SVM-RBF,0,0.4427302877040827,0.02741062566539753,2,0.443 ± 0.027
7. CDC diabetes dataset,CTABGAN,AdaBoost,0,0.4509247118861115,0.01802837800761446,2,0.451 ± 0.018
7. CDC diabetes dataset,CTABGAN,Decision Tree,0,0.2243170971897475,0.01268732931332033,2,0.224 ± 0.013
7. CDC diabetes dataset,CTABGAN,Extra Trees,0,0.4036549895327542,0.008312888317723609,2,0.404 ± 0.008
7. CDC diabetes dataset,CTABGAN,Gradient Boosting,0,0.4538869392525803,0.01326896920176941,2,0.454 ± 0.013
7. CDC diabetes dataset,CTABGAN,KNN,0,0.361692044294028,0.009218416943276108,2,0.362 ± 0.009
7. CDC diabetes dataset,CTABGAN,Logistic Regression,0,0.4621845679301691,0.007530990558640748,2,0.462 ± 0.008
7. CDC diabetes dataset,CTABGAN,MLP,0,0.3688460353831474,0.007621423457656728,2,0.369 ± 0.008
7. CDC diabetes dataset,CTABGAN,Naive Bayes,0,0.3346309128117338,0.005908269505921993,2,0.335 ± 0.006
7. CDC diabetes dataset,CTABGAN,Random Forest,0,0.4375743862114106,0.01082771848422909,2,0.438 ± 0.011
7. CDC diabetes dataset,CTABGAN,SVM-RBF,0,0.4720073305515706,0.01003936950398419,2,0.472 ± 0.010
7. CDC diabetes dataset,CTGAN,AdaBoost,0,0.4962434274082413,0.01528515845922908,2,0.496 ± 0.015
7. CDC diabetes dataset,CTGAN,Decision Tree,0,0.2637194244304539,0.01795064055783217,2,0.264 ± 0.018
7. CDC diabetes dataset,CTGAN,Extra Trees,0,0.3541021870466073,0.02707214570286325,2,0.354 ± 0.027
7. CDC diabetes dataset,CTGAN,Gradient Boosting,0,0.4148328472037122,0.04462394099275365,2,0.415 ± 0.045
7. CDC diabetes dataset,CTGAN,KNN,0,0.3827534869253837,0.01028800197594188,2,0.383 ± 0.010
7. CDC diabetes dataset,CTGAN,Logistic Regression,0,0.5102252803012575,0.01706980457822144,2,0.510 ± 0.017
7. CDC diabetes dataset,CTGAN,MLP,0,0.3867858838041706,0.01592975961880065,2,0.387 ± 0.016
7. CDC diabetes dataset,CTGAN,Naive Bayes,0,0.3645972363045153,0.007150799211037344,2,0.365 ± 0.007
7. CDC diabetes dataset,CTGAN,Random Forest,0,0.4227504161527008,0.02329814848360567,2,0.423 ± 0.023
7. CDC diabetes dataset,CTGAN,SVM-RBF,0,0.5483683683943041,0.020215663907136,2,0.548 ± 0.020
7. CDC diabetes dataset,CopulaGAN,AdaBoost,0,0.4154827117382706,0.01503548092233846,2,0.415 ± 0.015
7. CDC diabetes dataset,CopulaGAN,Decision Tree,0,0.2281155466673444,0.0138186467240212,2,0.228 ± 0.014
7. CDC diabetes dataset,CopulaGAN,Extra Trees,0,0.3530080046243428,0.007103515526000056,2,0.353 ± 0.007
7. CDC diabetes dataset,CopulaGAN,Gradient Boosting,0,0.3761612336842882,0.02556154501352057,2,0.376 ± 0.026
7. CDC diabetes dataset,CopulaGAN,KNN,0,0.315969166998164,0.009021994481246541,2,0.316 ± 0.009
7. CDC diabetes dataset,CopulaGAN,Logistic Regression,0,0.416523045271022,0.01439720722523843,2,0.417 ± 0.014
7. CDC diabetes dataset,CopulaGAN,MLP,0,0.3457786259932536,0.01041884382089102,2,0.346 ± 0.010
7. CDC diabetes dataset,CopulaGAN,Naive Bayes,0,0.3316507886116558,0.003314252770638134,2,0.332 ± 0.003
7. CDC diabetes dataset,CopulaGAN,Random Forest,0,0.3810155404715869,0.01331747824192016,2,0.381 ± 0.013
7. CDC diabetes dataset,CopulaGAN,SVM-RBF,0,0.4270486871699116,0.01415536953886714,2,0.427 ± 0.014
7. CDC diabetes dataset,ForestDiffusion,AdaBoost,0,0.4471802147018231,0.03475350145014876,2,0.447 ± 0.035
7. CDC diabetes dataset,ForestDiffusion,Decision Tree,0,0.2895576392844975,0.008417614778537561,2,0.290 ± 0.008
7. CDC diabetes dataset,ForestDiffusion,Extra Trees,0,0.4129480942886304,0.01702310751314772,2,0.413 ± 0.017
7. CDC diabetes dataset,ForestDiffusion,Gradient Boosting,0,0.4856082623037368,0.01937159125545948,2,0.486 ± 0.019
7. CDC diabetes dataset,ForestDiffusion,KNN,0,0.3707827247491188,0.01709342485110321,2,0.371 ± 0.017
7. CDC diabetes dataset,ForestDiffusion,Logistic Regression,0,0.4680979723508488,0.01428075603395597,2,0.468 ± 0.014
7. CDC diabetes dataset,ForestDiffusion,MLP,0,0.4073866373875522,0.01658665615007694,2,0.407 ± 0.017
7. CDC diabetes dataset,ForestDiffusion,Naive Bayes,0,0.1586495092299866,0.002465782440245203,2,0.159 ± 0.002
7. CDC diabetes dataset,ForestDiffusion,Random Forest,0,0.4680956246527622,0.01129415337352562,2,0.468 ± 0.011
7. CDC diabetes dataset,ForestDiffusion,SVM-RBF,0,0.4982550661193003,0.0187804029255209,2,0.498 ± 0.019
7. CDC diabetes dataset,GaussianCopula,AdaBoost,0,0.0,0.0,2,0.000 ± 0.000
7. CDC diabetes dataset,GaussianCopula,Decision Tree,0,0.1946478944702036,0.0177233577453771,2,0.195 ± 0.018
